Plot Title: 10169142,,,,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V",Coupler Attached,Coupler Detached,Stopped,End Of File
272,4/15/2019 15:00,0.232,0,2.62,,,,
273,4/15/2019 21:00,0.232,0,2.6,,,,
274,4/16/2019 3:00,0.232,0,2.6,,,,
275,4/16/2019 9:00,0.343,4,2.58,,,,
276,4/16/2019 15:00,0.343,1,2.58,,,,
277,4/16/2019 21:00,0.343,0,2.58,,,,
278,4/17/2019 3:00,0.343,0,2.58,,,,
279,4/17/2019 9:00,0.343,38,2.58,,,,
280,4/17/2019 15:00,0.674,30,2.58,,,,
281,4/17/2019 21:00,0.563,0,2.58,,,,
282,4/18/2019 3:00,0.563,0,2.58,,,,
283,4/18/2019 9:00,1.98,192,2.58,,,,
284,4/18/2019 15:00,2.943,224,2.58,,,,
285,4/18/2019 21:00,1.548,0,2.58,,,,
286,4/19/2019 3:00,1.656,0,2.58,,,,
287,4/19/2019 9:00,3.261,480,2.58,,,,
288,4/19/2019 15:00,4.519,256,2.6,,,,
289,4/19/2019 21:00,1.764,0,2.58,,,,
290,4/20/2019 3:00,1.439,0,2.58,,,,
291,4/20/2019 9:00,4.623,496,2.6,,,,
292,4/20/2019 15:00,6.471,320,2.58,,,,
293,4/20/2019 21:00,3.788,0,2.58,,,,
294,4/21/2019 3:00,3.998,0,2.6,,,,
295,4/21/2019 9:00,6.166,272,2.58,,,,
296,4/21/2019 15:00,6.166,160,2.58,,,,
297,4/21/2019 21:00,5.037,0,2.58,,,,
298,4/22/2019 3:00,3.683,0,2.58,,,,
299,4/22/2019 9:00,6.573,480,2.57,,,,
300,4/22/2019 15:00,6.573,144,2.6,,,,
301,4/22/2019 21:00,3.893,0,2.6,,,,
302,4/23/2019 3:00,3.049,0,2.58,,,,
303,4/23/2019 9:00,7.381,432,2.6,,,,
304,4/23/2019 15:00,10.161,272,2.6,,,,
305,4/23/2019 21:00,4.311,0,2.6,,,,
306,4/24/2019 3:00,3.788,0,2.6,,,,
307,4/24/2019 9:00,5.86,384,2.58,,,,
308,4/24/2019 15:00,6.978,128,2.6,,,,
309,4/24/2019 21:00,3.367,0,2.6,,,,
310,4/25/2019 3:00,1.98,0,2.58,,,,
311,4/25/2019 9:00,5.037,352,2.58,,,,
312,4/25/2019 15:00,6.573,416,2.6,,,,
313,4/25/2019 21:00,0.893,0,2.58,,,,
314,4/26/2019 3:00,-1.228,0,2.58,,,,
315,4/26/2019 9:00,3.155,336,2.6,,,,
316,4/26/2019 15:00,5.655,112,2.6,,,,
317,4/26/2019 21:00,2.624,0,2.6,,,,
318,4/27/2019 3:00,0.563,0,2.58,,,,
319,4/27/2019 9:00,4.623,336,2.6,,,,
320,4/27/2019 15:00,5.757,160,2.6,,,,
321,4/27/2019 21:00,3.367,0,2.6,,,,
322,4/28/2019 3:00,1.548,0,2.58,,,,
323,4/28/2019 9:00,5.347,432,2.6,,,,
324,4/28/2019 15:00,8.182,336,2.62,,,,
325,4/28/2019 21:00,2.517,0,2.6,,,,
326,4/29/2019 3:00,1.221,0,2.58,,,,
327,4/29/2019 9:00,6.471,448,2.6,,,,
328,4/29/2019 15:00,8.382,144,2.62,,,,
329,4/29/2019 21:00,2.195,0,2.6,,,,
330,4/30/2019 3:00,0.121,0,2.58,,,,
331,4/30/2019 9:00,5.037,496,2.6,,,,
332,4/30/2019 15:00,7.682,184,2.62,,,,
333,4/30/2019 21:00,3.472,0,2.6,,,,
334,5/1/2019 3:00,2.195,0,2.6,,,,
335,5/1/2019 9:00,7.983,448,2.62,,,,
336,5/1/2019 15:00,10.553,184,2.62,,,,
337,5/1/2019 21:00,5.655,0,2.6,,,,
338,5/2/2019 3:00,4.102,0,2.6,,,,
339,5/2/2019 9:00,9.768,480,2.62,,,,
340,5/2/2019 15:00,12.401,208,2.63,,,,
341,5/2/2019 21:00,7.179,0,2.62,,,,
342,5/3/2019 3:00,5.757,0,2.6,,,,
343,5/3/2019 9:00,10.748,576,2.6,,,,
344,5/3/2019 15:00,12.98,224,2.63,,,,
345,5/3/2019 21:00,6.978,0,2.62,,,,
346,5/4/2019 3:00,5.655,0,2.6,,,,
347,5/4/2019 9:00,12.304,1088,2.6,,,,
348,5/4/2019 15:00,13.942,184,2.65,,,,
349,5/4/2019 21:00,9.373,0,2.63,,,,
350,5/5/2019 3:00,7.381,0,2.62,,,,
351,5/5/2019 9:00,12.013,768,2.62,,,,
352,5/5/2019 15:00,13.365,216,2.63,,,,
353,5/5/2019 21:00,8.082,0,2.62,,,,
354,5/6/2019 3:00,6.471,0,2.62,,,,
355,5/6/2019 9:00,12.594,480,2.63,,,,
356,5/6/2019 15:00,15.951,336,2.63,,,,
357,5/6/2019 21:00,10.846,0,2.62,,,,
358,5/7/2019 3:00,10.161,0,2.62,,,,
359,5/7/2019 9:00,13.75,448,2.63,,,,
360,5/7/2019 15:00,13.942,208,2.63,,,,
361,5/7/2019 21:00,9.965,0,2.62,,,,
362,5/8/2019 3:00,7.582,0,2.62,,,,
363,5/8/2019 9:00,14.613,432,2.65,,,,
364,5/8/2019 15:00,16.523,192,2.63,,,,
365,5/8/2019 21:00,12.013,0,2.63,,,,
366,5/9/2019 3:00,10.357,0,2.62,,,,
367,5/9/2019 9:00,16.618,432,2.63,,,,
368,5/9/2019 15:00,17.57,192,2.65,,,,
369,5/9/2019 21:00,11.334,0,2.63,,,,
