"Plot Title: 20400438"
"#","Date Time, GMT-07:00","Temp, °C","Intensity, Lux","Bad Battery","End Of File"
467,12/21/19 09:00:12 AM,1.439,21.5,,
468,12/21/19 03:00:12 PM,1.764,602.8,,
469,12/21/19 09:00:12 PM,0.343,0.0,,
470,12/22/19 03:00:12 AM,0.453,0.0,,
471,12/22/19 09:00:12 AM,0.453,64.6,,
472,12/22/19 03:00:12 PM,1.872,1722.2,,
473,12/22/19 09:00:12 PM,0.453,0.0,,
474,12/23/19 03:00:12 AM,0.010,0.0,,
475,12/23/19 09:00:12 AM,0.121,10.8,,
476,12/23/19 03:00:12 PM,0.232,333.7,,
477,12/23/19 09:00:12 PM,0.010,0.0,,
478,12/24/19 03:00:12 AM,-0.102,0.0,,
479,12/24/19 09:00:12 AM,-0.102,10.8,,
480,12/24/19 03:00:12 PM,0.010,161.5,,
481,12/24/19 09:00:12 PM,-0.102,0.0,,
482,12/25/19 03:00:12 AM,0.010,0.0,,
483,12/25/19 09:00:12 AM,0.010,0.0,,
484,12/25/19 03:00:12 PM,0.232,387.5,,
485,12/25/19 09:00:12 PM,-0.102,0.0,,
486,12/26/19 03:00:12 AM,-0.102,0.0,,
487,12/26/19 09:00:12 AM,-0.213,0.0,,
488,12/26/19 03:00:12 PM,-0.102,21.5,,
489,12/26/19 09:00:12 PM,-0.102,0.0,,
490,12/27/19 03:00:12 AM,-0.213,0.0,,
491,12/27/19 09:00:12 AM,-0.102,0.0,,
492,12/27/19 03:00:12 PM,0.121,53.8,,
493,12/27/19 09:00:12 PM,0.010,0.0,,
494,12/28/19 03:00:12 AM,-0.102,0.0,,
495,12/28/19 09:00:12 AM,0.121,0.0,,
496,12/28/19 03:00:12 PM,0.232,129.2,,
497,12/28/19 09:00:12 PM,0.232,0.0,,
498,12/29/19 03:00:12 AM,0.232,0.0,,
499,12/29/19 09:00:12 AM,0.232,0.0,,
500,12/29/19 03:00:12 PM,0.232,495.1,,
501,12/29/19 09:00:12 PM,0.232,0.0,,
502,12/30/19 03:00:12 AM,0.232,0.0,,
503,12/30/19 09:00:12 AM,0.232,21.5,,
504,12/30/19 03:00:12 PM,0.232,742.7,,
