"Plot Title: 10761032"
"#","Date Time, GMT-07:00","Temp, °C","Intensity, Lux","End Of File"
429,11/11/21 03:00:00 PM,9.077,236.8,
430,11/11/21 09:00:00 PM,8.879,0.0,
431,11/12/21 03:00:00 AM,8.879,0.0,
432,11/12/21 09:00:00 AM,8.581,172.2,
433,11/12/21 03:00:00 PM,8.779,129.2,
434,11/12/21 09:00:00 PM,8.978,0.0,
435,11/13/21 03:00:00 AM,8.581,0.0,
436,11/13/21 09:00:00 AM,8.382,64.6,
437,11/13/21 03:00:00 PM,10.553,1722.2,
438,11/13/21 09:00:00 PM,9.472,0.0,
439,11/14/21 03:00:00 AM,9.176,0.0,
440,11/14/21 09:00:00 AM,8.779,215.3,
441,11/14/21 03:00:00 PM,9.669,1377.8,
442,11/14/21 09:00:00 PM,8.182,0.0,
443,11/15/21 03:00:00 AM,7.179,0.0,
444,11/15/21 09:00:00 AM,6.877,247.6,
445,11/15/21 03:00:00 PM,6.064,21.5,
446,11/15/21 09:00:00 PM,1.656,0.0,
447,11/16/21 03:00:00 AM,0.010,0.0,
448,11/16/21 09:00:00 AM,-0.213,86.1,
449,11/16/21 03:00:00 PM,0.563,1980.6,
450,11/16/21 09:00:00 PM,-0.213,0.0,
451,11/17/21 03:00:00 AM,-0.774,0.0,
452,11/17/21 09:00:00 AM,-0.662,107.6,
453,11/17/21 03:00:00 PM,0.563,1463.9,
454,11/17/21 09:00:00 PM,0.784,0.0,
455,11/18/21 03:00:00 AM,1.656,0.0,
456,11/18/21 09:00:00 AM,2.624,139.9,
457,11/18/21 03:00:00 PM,3.683,1065.6,
458,11/18/21 09:00:00 PM,4.311,0.0,
459,11/19/21 03:00:00 AM,5.037,0.0,
460,11/19/21 09:00:00 AM,2.517,107.6,
461,11/19/21 03:00:00 PM,2.088,688.9,
462,11/19/21 09:00:00 PM,1.330,0.0,
463,11/20/21 03:00:00 AM,0.343,0.0,
464,11/20/21 09:00:00 AM,0.121,75.3,
465,11/20/21 03:00:00 PM,2.195,2497.2,
466,11/20/21 09:00:00 PM,1.656,0.0,
467,11/21/21 03:00:00 AM,2.517,0.0,
468,11/21/21 09:00:00 AM,3.261,107.6,
469,11/21/21 03:00:00 PM,6.573,2755.6,
470,11/21/21 09:00:00 PM,5.141,0.0,
471,11/22/21 03:00:00 AM,4.831,0.0,
472,11/22/21 09:00:00 AM,3.788,64.6,
473,11/22/21 03:00:00 PM,6.166,3444.5,
474,11/22/21 09:00:00 PM,3.788,0.0,
475,11/23/21 03:00:00 AM,0.563,0.0,
476,11/23/21 09:00:00 AM,0.010,43.1,
477,11/23/21 03:00:00 PM,0.343,366.0,
478,11/23/21 09:00:00 PM,0.010,0.0,
479,11/24/21 03:00:00 AM,-0.437,0.0,
480,11/24/21 09:00:00 AM,-0.887,43.1,
481,11/24/21 03:00:00 PM,0.121,990.3,
482,11/24/21 09:00:00 PM,0.232,0.0,
483,11/25/21 03:00:00 AM,0.232,0.0,
484,11/25/21 09:00:00 AM,0.343,86.1,
485,11/25/21 03:00:00 PM,1.656,1980.6,
486,11/25/21 09:00:00 PM,2.303,0.0,
487,11/26/21 03:00:00 AM,2.730,0.0,
488,11/26/21 09:00:00 AM,2.837,150.7,
489,11/26/21 03:00:00 PM,5.244,710.4,
490,11/26/21 09:00:00 PM,5.037,0.0,
491,11/27/21 03:00:00 AM,5.757,0.0,
492,11/27/21 09:00:00 AM,6.978,150.7,
493,11/27/21 03:00:00 PM,8.382,236.8,
494,11/27/21 09:00:00 PM,9.373,0.0,
495,11/28/21 03:00:00 AM,9.373,0.0,
496,11/28/21 09:00:00 AM,7.481,64.6,
497,11/28/21 03:00:00 PM,8.978,1894.5,
498,11/28/21 09:00:00 PM,6.064,0.0,
499,11/29/21 03:00:00 AM,6.064,0.0,
500,11/29/21 09:00:00 AM,5.450,43.1,
