"Plot Title: 10166282"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V","Coupler Attached","Coupler Detached","End Of File"
299,09/26/21 06:36:32 AM,10.944,32.3,2.63,,,
300,09/26/21 12:36:32 PM,14.900,1980.6,2.67,,,
301,09/26/21 06:36:32 PM,13.750,0.0,2.67,,,
302,09/27/21 12:36:32 AM,10.651,0.0,2.63,,,
303,09/27/21 06:36:32 AM,11.041,43.1,2.65,,,
304,09/27/21 12:36:32 PM,8.382,549.0,2.63,,,
305,09/27/21 06:36:32 PM,6.573,0.0,2.62,,,
306,09/28/21 12:36:32 AM,5.347,0.0,2.62,,,
307,09/28/21 06:36:32 AM,5.244,172.2,2.62,,,
308,09/28/21 12:36:32 PM,6.573,1377.8,2.62,,,
309,09/28/21 06:36:32 PM,5.860,0.0,2.62,,,
310,09/29/21 12:36:32 AM,5.347,0.0,2.62,,,
311,09/29/21 06:36:32 AM,5.347,204.5,2.62,,,
312,09/29/21 12:36:32 PM,8.879,1722.2,2.63,,,
313,09/29/21 06:36:32 PM,8.879,0.0,2.63,,,
314,09/30/21 12:36:32 AM,9.373,0.0,2.65,,,
315,09/30/21 06:36:32 AM,9.965,43.1,2.63,,,
316,09/30/21 12:36:32 PM,12.497,1808.3,2.65,,,
317,09/30/21 06:36:32 PM,11.625,0.0,2.65,,,
318,10/01/21 12:36:32 AM,10.651,0.0,2.63,,,
319,10/01/21 06:36:32 AM,9.176,64.6,2.63,,,
320,10/01/21 12:36:32 PM,11.916,2152.8,2.63,,,
321,10/01/21 06:36:32 PM,11.334,0.0,2.63,,,
322,10/02/21 12:36:32 AM,10.357,0.0,2.63,,,
323,10/02/21 06:36:32 AM,10.259,64.6,2.63,,,
324,10/02/21 12:36:32 PM,13.365,2325.0,2.65,,,
325,10/02/21 06:36:32 PM,12.304,0.0,2.65,,,
326,10/03/21 12:36:32 AM,10.846,0.0,2.63,,,
327,10/03/21 06:36:32 AM,10.357,53.8,2.63,,,
328,10/03/21 12:36:32 PM,13.173,2583.4,2.65,,,
329,10/03/21 06:36:32 PM,12.690,0.0,2.65,,,
330,10/04/21 12:36:32 AM,11.431,0.0,2.63,,,
331,10/04/21 06:36:32 AM,11.916,150.7,2.65,,,
332,10/04/21 12:36:32 PM,14.325,2325.0,2.67,,,
333,10/04/21 06:36:32 PM,12.980,0.0,2.65,,,
334,10/05/21 12:36:32 AM,11.041,0.0,2.63,,,
335,10/05/21 06:36:32 AM,9.472,86.1,2.63,,,
336,10/05/21 12:36:32 PM,11.236,3272.2,2.63,,,
337,10/05/21 06:36:32 PM,6.471,0.0,2.62,,,
338,10/06/21 12:36:32 AM,4.519,0.0,2.62,,,
339,10/06/21 06:36:32 AM,3.578,43.1,2.62,,,
340,10/06/21 12:36:32 PM,6.064,4477.8,2.62,,,
341,10/06/21 06:36:32 PM,5.450,0.0,2.62,,,
342,10/07/21 12:36:32 AM,4.727,0.0,2.62,,,
343,10/07/21 06:36:32 AM,4.415,43.1,2.62,,,
344,10/07/21 12:36:32 PM,8.282,2066.7,2.63,,,
345,10/07/21 06:36:32 PM,7.179,0.0,2.62,,,
346,10/08/21 12:36:32 AM,5.037,0.0,2.60,,,
347,10/08/21 06:36:32 AM,4.415,53.8,2.62,,,
348,10/08/21 12:36:32 PM,7.079,2755.6,2.62,,,
349,10/08/21 06:36:32 PM,6.064,0.0,2.62,,,
350,10/09/21 12:36:32 AM,4.831,0.0,2.60,,,
351,10/09/21 06:36:32 AM,4.311,43.1,2.62,,,
352,10/09/21 12:36:32 PM,7.280,1894.5,2.62,,,
353,10/09/21 06:36:32 PM,7.481,0.0,2.63,,,
354,10/10/21 12:36:32 AM,6.877,0.0,2.62,,,
355,10/10/21 06:36:32 AM,6.268,0.0,2.62,,,
356,10/10/21 12:36:32 PM,5.860,2755.6,2.60,,,
357,10/10/21 06:36:32 PM,3.367,0.0,2.60,,,
358,10/11/21 12:36:32 AM,2.088,0.0,2.60,,,
359,10/11/21 06:36:32 AM,1.548,0.0,2.60,,,
360,10/11/21 12:36:32 PM,1.872,2583.4,2.60,,,
361,10/11/21 06:36:32 PM,2.195,0.0,2.60,,,
362,10/12/21 12:36:32 AM,1.330,0.0,2.58,,,
363,10/12/21 06:36:32 AM,1.003,43.1,2.58,,,
364,10/12/21 12:36:32 PM,3.683,2583.4,2.60,,,
365,10/12/21 06:36:32 PM,3.472,0.0,2.60,,,
366,10/13/21 12:36:32 AM,2.730,0.0,2.60,,,
367,10/13/21 06:36:32 AM,1.548,21.5,2.58,,,
368,10/13/21 12:36:32 PM,3.998,3100.0,2.60,,,
369,10/13/21 06:36:32 PM,2.943,0.0,2.60,,,
370,10/14/21 12:36:32 AM,3.155,0.0,2.60,,,
371,10/14/21 06:36:32 AM,3.049,0.0,2.60,,,
372,10/14/21 12:36:32 PM,5.347,1205.6,2.58,,,
373,10/14/21 06:36:32 PM,5.244,0.0,2.58,,,
374,10/15/21 12:36:32 AM,5.244,0.0,2.58,,,
375,10/15/21 06:36:32 AM,5.244,21.5,2.58,,,
376,10/15/21 12:36:32 PM,8.282,1550.0,2.62,,,
377,10/15/21 06:36:32 PM,8.382,0.0,2.62,,,
378,10/16/21 12:36:32 AM,8.182,0.0,2.62,,,
379,10/16/21 06:36:32 AM,8.481,21.5,2.62,,,
380,10/16/21 12:36:32 PM,11.139,1550.0,2.62,,,
381,10/16/21 06:36:32 PM,10.357,0.0,2.62,,,
382,10/17/21 12:36:32 AM,8.978,0.0,2.62,,,
