Plot Title: 10169155,,,,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V",Bad Battery,Coupler Attached,Stopped,End Of File
472,1/1/2021 14:16,0.232,64.6,2.75,,,,
473,1/1/2021 20:16,0.232,0,2.75,,,,
474,1/2/2021 2:16,0.232,0,2.75,,,,
475,1/2/2021 8:16,0.232,0,2.75,,,,
476,1/2/2021 14:16,0.232,43.1,2.75,,,,
477,1/2/2021 20:16,0.232,0,2.75,,,,
478,1/3/2021 2:16,0.232,0,2.75,,,,
479,1/3/2021 8:16,0.232,43.1,2.75,,,,
480,1/3/2021 14:16,0.453,452.1,2.75,,,,
481,1/3/2021 20:16,1.003,0,2.75,,,,
482,1/4/2021 2:16,2.088,0,2.75,,,,
483,1/4/2021 8:16,2.41,21.5,2.77,,,,
