"Plot Title: 10169187"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10169187, SEN S/N: 10169187)","Intensity, Lux (LGR S/N: 10169187, SEN S/N: 10169187)","Batt, V (LGR S/N: 10169187, SEN S/N: 10169187)","Bad Battery (LGR S/N: 10169187)","End Of File (LGR S/N: 10169187)"
1309,09/05/20 06:36:32 PM,19.377,10.8,2.79,,
1310,09/06/20 12:36:32 AM,17.475,0.0,2.77,,
1311,09/06/20 06:36:32 AM,18.331,107.6,2.79,,
1312,09/06/20 12:36:32 PM,26.879,5166.7,2.79,,
1313,09/06/20 06:36:32 PM,22.238,10.8,2.79,,
1314,09/07/20 12:36:32 AM,18.521,0.0,2.79,,
1315,09/07/20 06:36:32 AM,17.094,86.1,2.77,,
1316,09/07/20 12:36:32 PM,25.319,4650.0,2.79,,
1317,09/07/20 06:36:32 PM,15.473,21.5,2.77,,
1318,09/08/20 12:36:32 AM,10.357,0.0,2.75,,
1319,09/08/20 06:36:32 AM,8.581,592.0,2.75,,
1320,09/08/20 12:36:32 PM,18.711,5338.9,2.77,,
1321,09/08/20 06:36:32 PM,15.187,0.0,2.75,,
1322,09/09/20 12:36:32 AM,13.461,0.0,2.75,,
1323,09/09/20 06:36:32 AM,13.365,96.9,2.75,,
1324,09/09/20 12:36:32 PM,23.388,5166.7,2.79,,
1325,09/09/20 06:36:32 PM,19.758,0.0,2.77,,
1326,09/10/20 12:36:32 AM,17.760,0.0,2.77,,
1327,09/10/20 06:36:32 AM,17.950,279.9,2.77,,
1328,09/10/20 12:36:32 PM,22.142,2497.2,2.79,,
1329,09/10/20 06:36:32 PM,19.472,0.0,2.79,,
1330,09/11/20 12:36:32 AM,14.517,0.0,2.77,,
1331,09/11/20 06:36:32 AM,14.996,344.4,2.77,,
1332,09/11/20 12:36:32 PM,20.329,3788.9,2.77,,
1333,09/11/20 06:36:32 PM,16.141,0.0,2.75,,
1334,09/12/20 12:36:32 AM,14.804,0.0,2.77,,
1335,09/12/20 06:36:32 AM,15.378,129.2,2.75,,
1336,09/12/20 12:36:32 PM,21.091,4994.5,2.77,,
1337,09/12/20 06:36:32 PM,16.713,0.0,2.75,,
1338,09/13/20 12:36:32 AM,16.523,0.0,2.75,,
1339,09/13/20 06:36:32 AM,16.999,602.8,2.77,,
1340,09/13/20 12:36:32 PM,21.664,5166.7,2.77,,
1341,09/13/20 06:36:32 PM,17.760,0.0,2.77,,
1342,09/14/20 12:36:32 AM,16.237,0.0,2.75,,
1343,09/14/20 06:36:32 AM,16.427,150.7,2.75,,
1344,09/14/20 12:36:32 PM,20.615,4477.8,2.77,,
1345,09/14/20 06:36:32 PM,16.808,0.0,2.75,,
1346,09/15/20 12:36:32 AM,16.141,0.0,2.75,,
1347,09/15/20 06:36:32 AM,16.903,430.6,2.75,,
1348,09/15/20 12:36:32 PM,22.812,4650.0,2.77,,
1349,09/15/20 06:36:32 PM,17.475,0.0,2.77,,
1350,09/16/20 12:36:32 AM,16.046,0.0,2.75,,
1351,09/16/20 06:36:32 AM,16.427,258.3,2.75,,
1352,09/16/20 12:36:32 PM,22.717,4650.0,2.77,,
1353,09/16/20 06:36:32 PM,15.760,0.0,2.75,,
1354,09/17/20 12:36:32 AM,13.461,0.0,2.75,,
1355,09/17/20 06:36:32 AM,14.038,387.5,2.75,,
1356,09/17/20 12:36:32 PM,20.901,5338.9,2.77,,
1357,09/17/20 06:36:32 PM,14.325,0.0,2.75,,
1358,09/18/20 12:36:32 AM,12.980,0.0,2.75,,
1359,09/18/20 06:36:32 AM,11.819,366.0,2.74,,
1360,09/18/20 12:36:32 PM,13.076,2066.7,2.75,,
1361,09/18/20 06:36:32 PM,8.978,0.0,2.74,,
1362,09/19/20 12:36:32 AM,9.077,0.0,2.74,,
1363,09/19/20 06:36:32 AM,9.373,64.6,2.74,,
1364,09/19/20 12:36:32 PM,11.236,2066.7,2.74,,
1365,09/19/20 06:36:32 PM,10.161,0.0,2.74,,
1366,09/20/20 12:36:32 AM,8.879,0.0,2.74,,
1367,09/20/20 06:36:32 AM,8.182,129.2,2.74,,
1368,09/20/20 12:36:32 PM,14.613,4822.3,2.75,,
1369,09/20/20 06:36:32 PM,12.883,0.0,2.74,,
1370,09/21/20 12:36:32 AM,11.236,0.0,2.74,,
1371,09/21/20 06:36:32 AM,10.553,118.4,2.74,,
1372,09/21/20 12:36:32 PM,14.804,4994.5,2.75,,
1373,09/21/20 06:36:32 PM,12.110,0.0,2.74,,
1374,09/22/20 12:36:32 AM,10.846,0.0,2.74,,
1375,09/22/20 06:36:32 AM,10.063,107.6,2.72,,
1376,09/22/20 12:36:32 PM,15.187,4650.0,2.72,,
1377,09/22/20 06:36:32 PM,11.819,0.0,2.74,,
1378,09/23/20 12:36:32 AM,10.944,0.0,2.74,,
1379,09/23/20 06:36:32 AM,10.846,549.0,2.74,,
1380,09/23/20 12:36:32 PM,14.996,1722.2,2.75,,
1381,09/23/20 06:36:32 PM,12.304,0.0,2.74,,
1382,09/24/20 12:36:32 AM,8.978,0.0,2.74,,
1383,09/24/20 06:36:32 AM,7.481,538.2,2.72,,
1384,09/24/20 12:36:32 PM,9.866,4650.0,2.72,,
1385,09/24/20 06:36:32 PM,8.680,0.0,2.74,,
1386,09/25/20 12:36:32 AM,7.682,0.0,2.74,,
1387,09/25/20 06:36:32 AM,7.481,64.6,2.72,,
1388,09/25/20 12:36:32 PM,7.782,656.6,2.72,,
1389,09/25/20 06:36:32 PM,9.472,0.0,2.74,,
1390,09/26/20 12:36:32 AM,8.182,0.0,2.74,,
1391,09/26/20 06:36:32 AM,7.481,226.0,2.72,,
1392,09/26/20 12:36:32 PM,8.680,1463.9,2.74,,
1393,09/26/20 06:36:32 PM,8.082,0.0,2.74,,
1394,09/27/20 12:36:32 AM,7.280,0.0,2.72,,
1395,09/27/20 06:36:32 AM,6.674,53.8,2.72,,
1396,09/27/20 12:36:32 PM,14.613,4305.6,2.75,,
1397,09/27/20 06:36:32 PM,10.748,0.0,2.74,,
1398,09/28/20 12:36:32 AM,9.373,0.0,2.74,,
1399,09/28/20 06:36:32 AM,11.334,53.8,2.74,,
1400,09/28/20 12:36:32 PM,19.948,4650.0,2.75,,
1401,09/28/20 06:36:32 PM,15.473,0.0,2.75,,
1402,09/29/20 12:36:32 AM,14.804,0.0,2.75,,
1403,09/29/20 06:36:32 AM,15.378,64.6,2.75,,
1404,09/29/20 12:36:32 PM,25.319,4822.3,2.79,,
1405,09/29/20 06:36:32 PM,18.521,0.0,2.77,,
1406,09/30/20 12:36:32 AM,16.903,0.0,2.75,,
1407,09/30/20 06:36:32 AM,16.903,64.6,2.75,,
1408,09/30/20 12:36:32 PM,25.416,4994.5,2.79,,
1409,09/30/20 06:36:32 PM,18.521,0.0,2.77,,
1410,10/01/20 12:36:32 AM,18.331,0.0,2.77,,
1411,10/01/20 06:36:32 AM,18.140,150.7,2.77,,
1412,10/01/20 12:36:32 PM,25.416,5338.9,2.79,,
1413,10/01/20 06:36:32 PM,18.996,0.0,2.77,,
1414,10/02/20 12:36:32 AM,18.045,0.0,2.77,,
1415,10/02/20 06:36:32 AM,16.523,129.2,2.77,,
1416,10/02/20 12:36:32 PM,23.773,5338.9,2.79,,
1417,10/02/20 06:36:32 PM,17.950,0.0,2.77,,
1418,10/03/20 12:36:32 AM,16.523,0.0,2.75,,
1419,10/03/20 06:36:32 AM,15.282,150.7,2.75,,
1420,10/03/20 12:36:32 PM,22.525,4822.3,2.79,,
1421,10/03/20 06:36:32 PM,16.427,0.0,2.75,,
1422,10/04/20 12:36:32 AM,14.709,0.0,2.77,,
1423,10/04/20 06:36:32 AM,14.038,64.6,2.77,,
1424,10/04/20 12:36:32 PM,21.378,4650.0,2.77,,
1425,10/04/20 06:36:32 PM,14.804,0.0,2.77,,
1426,10/05/20 12:36:32 AM,13.461,0.0,2.75,,
1427,10/05/20 06:36:32 AM,14.038,53.8,2.77,,
1428,10/05/20 12:36:32 PM,22.142,4477.8,2.79,,
1429,10/05/20 06:36:32 PM,17.475,0.0,2.77,,
1430,10/06/20 12:36:32 AM,17.189,0.0,2.77,,
1431,10/06/20 06:36:32 AM,17.189,64.6,2.77,,
1432,10/06/20 12:36:32 PM,24.158,4650.0,2.79,,
1433,10/06/20 06:36:32 PM,18.236,0.0,2.77,,
1434,10/07/20 12:36:32 AM,15.855,0.0,2.75,,
1435,10/07/20 06:36:32 AM,14.996,150.7,2.77,,
1436,10/07/20 12:36:32 PM,20.138,4822.3,2.77,,
1437,10/07/20 06:36:32 PM,14.517,0.0,2.77,,
1438,10/08/20 12:36:32 AM,12.883,0.0,2.75,,
1439,10/08/20 06:36:32 AM,11.722,53.8,2.75,,
1440,10/08/20 12:36:32 PM,17.189,4133.4,2.77,,
1441,10/08/20 06:36:32 PM,13.173,0.0,2.75,,
1442,10/09/20 12:36:32 AM,11.431,0.0,2.75,,
1443,10/09/20 06:36:32 AM,11.431,75.3,2.75,,
1444,10/09/20 12:36:32 PM,16.808,4477.8,2.77,,
1445,10/09/20 06:36:32 PM,12.497,0.0,2.75,,
1446,10/10/20 12:36:32 AM,10.455,0.0,2.74,,
1447,10/10/20 06:36:32 AM,7.782,0.0,2.74,,
1448,10/10/20 12:36:32 PM,6.268,2669.5,2.74,,
1449,10/10/20 06:36:32 PM,5.244,0.0,2.72,,
1450,10/11/20 12:36:32 AM,4.519,0.0,2.74,,
1451,10/11/20 06:36:32 AM,4.831,0.0,2.72,,
1452,10/11/20 12:36:32 PM,5.552,775.0,2.74,,
1453,10/11/20 06:36:32 PM,7.079,0.0,2.74,,
1454,10/12/20 12:36:32 AM,8.680,0.0,2.75,,
1455,10/12/20 06:36:32 AM,6.370,0.0,2.74,,
1456,10/12/20 12:36:32 PM,8.382,4822.3,2.74,,
1457,10/12/20 06:36:32 PM,7.381,0.0,2.74,,
1458,10/13/20 12:36:32 AM,7.079,0.0,2.74,,
1459,10/13/20 06:36:32 AM,7.582,0.0,2.74,,
1460,10/13/20 12:36:32 PM,10.259,613.5,2.74,,
1461,10/13/20 06:36:32 PM,7.481,0.0,2.74,,
1462,10/14/20 12:36:32 AM,5.552,0.0,2.72,,
1463,10/14/20 06:36:32 AM,4.311,64.6,2.74,,
1464,10/14/20 12:36:32 PM,6.674,2927.8,2.74,,
1465,10/14/20 06:36:32 PM,6.166,0.0,2.74,,
1466,10/15/20 12:36:32 AM,4.207,0.0,2.74,,
1467,10/15/20 06:36:32 AM,3.578,32.3,2.74,,
1468,10/15/20 12:36:32 PM,9.275,3788.9,2.75,,
1469,10/15/20 06:36:32 PM,8.879,0.0,2.75,,
1470,10/16/20 12:36:32 AM,9.176,0.0,2.75,,
1471,10/16/20 06:36:32 AM,9.669,32.3,2.74,,
1472,10/16/20 12:36:32 PM,14.325,3788.9,2.77,,
1473,10/16/20 06:36:32 PM,11.236,0.0,2.75,,
1474,10/17/20 12:36:32 AM,9.571,0.0,2.75,,
1475,10/17/20 06:36:32 AM,9.275,172.2,2.75,,
1476,10/17/20 12:36:32 PM,11.431,4305.6,2.75,,
1477,10/17/20 06:36:32 PM,9.768,0.0,2.74,,
1478,10/18/20 12:36:32 AM,9.176,0.0,2.75,,
1479,10/18/20 06:36:32 AM,7.782,0.0,2.74,,
1480,10/18/20 12:36:32 PM,8.282,1044.1,2.75,,
1481,10/18/20 06:36:32 PM,9.176,0.0,2.75,,
1482,10/19/20 12:36:32 AM,9.077,0.0,2.75,,
1483,10/19/20 06:36:32 AM,8.182,0.0,2.75,,
1484,10/19/20 12:36:32 PM,10.357,3961.1,2.74,,
1485,10/19/20 06:36:32 PM,8.282,0.0,2.75,,
1486,10/20/20 12:36:32 AM,7.381,0.0,2.74,,
1487,10/20/20 06:36:32 AM,6.775,32.3,2.74,,
1488,10/20/20 12:36:32 PM,9.472,2325.0,2.75,,
1489,10/20/20 06:36:32 PM,8.481,0.0,2.75,,
1490,10/21/20 12:36:32 AM,6.775,0.0,2.74,,
1491,10/21/20 06:36:32 AM,5.450,64.6,2.74,,
1492,10/21/20 12:36:32 PM,5.347,1722.2,2.74,,
1493,10/21/20 06:36:32 PM,2.624,0.0,2.74,,
1494,10/22/20 12:36:32 AM,0.453,0.0,2.72,,
1495,10/22/20 06:36:32 AM,-0.213,21.5,2.70,,
1496,10/22/20 12:36:32 PM,5.962,3788.9,2.74,,
1497,10/22/20 06:36:32 PM,2.837,0.0,2.74,,
1498,10/23/20 12:36:32 AM,2.303,0.0,2.72,,
1499,10/23/20 06:36:32 AM,2.624,43.1,2.74,,
1500,10/23/20 12:36:32 PM,6.064,2755.6,2.74,,
1501,10/23/20 06:36:32 PM,5.347,0.0,2.74,,
1502,10/24/20 12:36:32 AM,6.978,0.0,2.74,,
1503,10/24/20 06:36:32 AM,4.207,0.0,2.74,,
1504,10/24/20 12:36:32 PM,4.623,3272.2,2.74,,
1505,10/24/20 06:36:32 PM,0.343,0.0,2.70,,
1506,10/25/20 12:36:32 AM,-2.261,0.0,2.70,,
1507,10/25/20 06:36:32 AM,-4.152,21.5,2.68,,
1508,10/25/20 12:36:32 PM,-0.102,3961.1,2.70,,
1509,10/25/20 06:36:32 PM,-1.456,0.0,2.72,,
1510,10/26/20 12:36:32 AM,-0.549,0.0,2.72,,
1511,10/26/20 06:36:32 AM,0.784,0.0,2.72,,
1512,10/26/20 12:36:32 PM,5.552,3444.5,2.74,,
1513,10/26/20 06:36:32 PM,2.410,0.0,2.72,,
1514,10/27/20 12:36:32 AM,3.367,0.0,2.74,,
1515,10/27/20 06:36:32 AM,5.037,10.8,2.72,,
1516,10/27/20 12:36:32 PM,13.846,3788.9,2.77,,
1517,10/27/20 06:36:32 PM,8.879,0.0,2.75,,
1518,10/28/20 12:36:32 AM,9.176,0.0,2.75,,
1519,10/28/20 06:36:32 AM,9.275,10.8,2.75,,
1520,10/28/20 12:36:32 PM,15.664,3788.9,2.75,,
1521,10/28/20 06:36:32 PM,11.625,0.0,2.75,,
1522,10/29/20 12:36:32 AM,10.357,0.0,2.75,,
1523,10/29/20 06:36:32 AM,9.768,0.0,2.74,,
1524,10/29/20 12:36:32 PM,16.523,3788.9,2.77,,
1525,10/29/20 06:36:32 PM,11.722,0.0,2.75,,
1526,10/30/20 12:36:32 AM,10.455,0.0,2.75,,
1527,10/30/20 06:36:32 AM,6.370,0.0,2.74,,
1528,10/30/20 12:36:32 PM,6.370,1377.8,2.74,,
1529,10/30/20 06:36:32 PM,4.934,0.0,2.74,,
1530,10/31/20 12:36:32 AM,3.261,0.0,2.74,,
1531,10/31/20 06:36:32 AM,3.155,32.3,2.74,,
1532,10/31/20 12:36:32 PM,12.110,3616.7,2.75,,
1533,10/31/20 06:36:32 PM,8.581,0.0,2.75,,
1534,11/01/20 12:36:32 AM,8.581,0.0,2.75,,
1535,11/01/20 06:36:32 AM,9.768,0.0,2.74,,
1536,11/01/20 12:36:32 PM,15.473,3616.7,2.77,,
1537,11/01/20 06:36:32 PM,12.110,0.0,2.75,,
1538,11/02/20 12:36:32 AM,12.497,0.0,2.77,,
1539,11/02/20 06:36:32 AM,11.916,0.0,2.75,,
1540,11/02/20 12:36:32 PM,17.094,3616.7,2.77,,
1541,11/02/20 06:36:32 PM,11.819,0.0,2.75,,
1542,11/03/20 12:36:32 AM,11.431,0.0,2.75,,
1543,11/03/20 06:36:32 AM,10.161,53.8,2.75,,
1544,11/03/20 12:36:32 PM,11.139,2325.0,2.75,,
1545,11/03/20 06:36:32 PM,8.481,0.0,2.75,,
1546,11/04/20 12:36:32 AM,8.182,0.0,2.75,,
1547,11/04/20 06:36:32 AM,8.779,0.0,2.75,,
1548,11/04/20 12:36:32 PM,11.819,4133.4,2.75,,
1549,11/04/20 06:36:32 PM,10.259,0.0,2.75,,
1550,11/05/20 12:36:32 AM,9.472,0.0,2.75,,
1551,11/05/20 06:36:32 AM,8.680,0.0,2.75,,
1552,11/05/20 12:36:32 PM,9.176,322.9,2.75,,
1553,11/05/20 06:36:32 PM,6.978,0.0,2.75,,
1554,11/06/20 12:36:32 AM,4.311,0.0,2.74,,
1555,11/06/20 06:36:32 AM,1.548,0.0,2.72,,
1556,11/06/20 12:36:32 PM,1.980,4650.0,2.72,,
1557,11/06/20 06:36:32 PM,1.003,0.0,2.72,,
1558,11/07/20 12:36:32 AM,1.221,0.0,2.72,,
1559,11/07/20 06:36:32 AM,0.674,0.0,2.72,,
1560,11/07/20 12:36:32 PM,-0.102,958.0,2.72,,
1561,11/07/20 06:36:32 PM,-0.102,0.0,2.72,,
1562,11/08/20 12:36:32 AM,0.010,0.0,2.72,,
1563,11/08/20 06:36:32 AM,-0.213,0.0,2.70,,
1564,11/08/20 12:36:32 PM,0.121,925.7,2.72,,
1565,11/08/20 06:36:32 PM,0.010,0.0,2.72,,
1566,11/09/20 12:36:32 AM,-0.213,0.0,2.70,,
1567,11/09/20 06:36:32 AM,-0.549,0.0,2.72,,
1568,11/09/20 12:36:32 PM,0.121,624.3,2.72,,
1569,11/09/20 06:36:32 PM,0.010,0.0,2.70,,
1570,11/10/20 12:36:32 AM,0.010,0.0,2.72,,
1571,11/10/20 06:36:32 AM,0.232,0.0,2.72,,
1572,11/10/20 12:36:32 PM,0.343,43.1,2.72,,
1573,11/10/20 06:36:32 PM,0.343,0.0,2.72,,
1574,11/11/20 12:36:32 AM,0.343,0.0,2.72,,
1575,11/11/20 06:36:32 AM,0.343,0.0,2.72,,
1576,11/11/20 12:36:32 PM,0.453,43.1,2.72,,
1577,11/11/20 06:36:32 PM,0.453,0.0,2.72,,
1578,11/12/20 12:36:32 AM,0.453,0.0,2.72,,
1579,11/12/20 06:36:32 AM,0.453,0.0,2.72,,
1580,11/12/20 12:36:32 PM,0.453,53.8,2.72,,
1581,11/12/20 06:36:32 PM,0.453,0.0,2.72,,
1582,11/13/20 12:36:32 AM,0.453,0.0,2.72,,
1583,11/13/20 06:36:32 AM,0.232,0.0,2.72,,
1584,11/13/20 12:36:32 PM,0.232,32.3,2.72,,
1585,11/13/20 06:36:32 PM,0.232,0.0,2.72,,
1586,11/14/20 12:36:32 AM,0.232,0.0,2.72,,
1587,11/14/20 06:36:32 AM,0.232,0.0,2.72,,
1588,11/14/20 12:36:32 PM,0.343,0.0,2.72,,
1589,11/14/20 06:36:32 PM,0.343,0.0,2.72,,
1590,11/15/20 12:36:32 AM,0.232,0.0,2.72,,
1591,11/15/20 06:36:32 AM,0.232,0.0,2.72,,
1592,11/15/20 12:36:32 PM,0.232,0.0,2.72,,
1593,11/15/20 06:36:32 PM,0.232,0.0,2.72,,
1594,11/16/20 12:36:32 AM,0.232,0.0,2.72,,
1595,11/16/20 06:36:32 AM,0.232,0.0,2.72,,
1596,11/16/20 12:36:32 PM,0.232,193.8,2.72,,
1597,11/16/20 06:36:32 PM,0.232,0.0,2.72,,
1598,11/17/20 12:36:32 AM,0.232,0.0,2.72,,
1599,11/17/20 06:36:32 AM,0.453,0.0,2.72,,
1600,11/17/20 12:36:32 PM,0.893,215.3,2.72,,
1601,11/17/20 06:36:32 PM,1.221,0.0,2.72,,
1602,11/18/20 12:36:32 AM,1.330,0.0,2.72,,
1603,11/18/20 06:36:32 AM,1.656,0.0,2.72,,
1604,11/18/20 12:36:32 PM,0.453,688.9,2.72,,
1605,11/18/20 06:36:32 PM,0.010,0.0,2.70,,
1606,11/19/20 12:36:32 AM,0.010,0.0,2.70,,
1607,11/19/20 06:36:32 AM,0.121,0.0,2.70,,
1608,11/19/20 12:36:32 PM,0.121,183.0,2.72,,
1609,11/19/20 06:36:32 PM,0.121,0.0,2.70,,
1610,11/20/20 12:36:32 AM,0.010,0.0,2.70,,
1611,11/20/20 06:36:32 AM,-0.102,0.0,2.70,,
1612,11/20/20 12:36:32 PM,0.121,226.0,2.72,,
1613,11/20/20 06:36:32 PM,0.232,0.0,2.72,,
1614,11/21/20 12:36:32 AM,0.232,0.0,2.72,,
1615,11/21/20 06:36:32 AM,0.232,0.0,2.72,,
1616,11/21/20 12:36:32 PM,0.232,355.2,2.72,,
1617,11/21/20 06:36:32 PM,0.232,0.0,2.72,,
1618,11/22/20 12:36:32 AM,0.232,0.0,2.72,,
1619,11/22/20 06:36:32 AM,0.232,0.0,2.72,,
1620,11/22/20 12:36:32 PM,0.343,699.7,2.72,,
1621,11/22/20 06:36:32 PM,0.232,0.0,2.72,,
1622,11/23/20 12:36:32 AM,0.343,0.0,2.72,,
1623,11/23/20 06:36:32 AM,0.232,0.0,2.72,,
1624,11/23/20 12:36:32 PM,0.343,193.8,2.72,,
1625,11/23/20 06:36:32 PM,0.343,0.0,2.72,,
1626,11/24/20 12:36:32 AM,0.343,0.0,2.72,,
1627,11/24/20 06:36:32 AM,0.343,0.0,2.72,,
1628,11/24/20 12:36:32 PM,0.453,785.8,2.72,,
1629,11/24/20 06:36:32 PM,0.343,0.0,2.72,,
1630,11/25/20 12:36:32 AM,0.343,0.0,2.72,,
1631,11/25/20 06:36:32 AM,0.343,0.0,2.72,,
1632,11/25/20 12:36:32 PM,0.343,53.8,2.72,,
1633,11/25/20 06:36:32 PM,0.343,0.0,2.72,,
1634,11/26/20 12:36:32 AM,0.343,0.0,2.72,,
1635,11/26/20 06:36:32 AM,0.343,0.0,2.72,,
1636,11/26/20 12:36:32 PM,0.343,43.1,2.72,,
1637,11/26/20 06:36:32 PM,0.343,0.0,2.72,,
1638,11/27/20 12:36:32 AM,0.343,0.0,2.72,,
1639,11/27/20 06:36:32 AM,0.343,0.0,2.72,,
1640,11/27/20 12:36:32 PM,0.343,32.3,2.72,,
1641,11/27/20 06:36:32 PM,0.343,0.0,2.72,,
1642,11/28/20 12:36:32 AM,0.343,0.0,2.72,,
1643,11/28/20 06:36:32 AM,0.343,0.0,2.72,,
1644,11/28/20 12:36:32 PM,0.343,86.1,2.72,,
1645,11/28/20 06:36:32 PM,0.343,0.0,2.72,,
1646,11/29/20 12:36:32 AM,0.232,0.0,2.72,,
1647,11/29/20 06:36:32 AM,0.343,0.0,2.72,,
1648,11/29/20 12:36:32 PM,0.343,376.7,2.72,,
1649,11/29/20 06:36:32 PM,0.232,0.0,2.72,,
1650,11/30/20 12:36:32 AM,0.232,0.0,2.72,,
1651,11/30/20 06:36:32 AM,0.232,0.0,2.72,,
1652,11/30/20 12:36:32 PM,0.343,301.4,2.72,,
1653,11/30/20 06:36:32 PM,0.343,0.0,2.72,,
1654,12/01/20 12:36:32 AM,0.343,0.0,2.72,,
1655,12/01/20 06:36:32 AM,0.010,0.0,2.72,,
1656,12/01/20 12:36:32 PM,0.232,193.8,2.72,,
1657,12/01/20 06:36:32 PM,0.343,0.0,2.72,,
1658,12/02/20 12:36:32 AM,0.343,0.0,2.72,,
1659,12/02/20 06:36:32 AM,0.343,0.0,2.72,,
1660,12/02/20 12:36:32 PM,0.343,495.1,2.72,,
1661,12/02/20 06:36:32 PM,0.343,0.0,2.72,,
1662,12/03/20 12:36:32 AM,0.232,0.0,2.72,,
1663,12/03/20 06:36:32 AM,0.232,0.0,2.72,,
1664,12/03/20 12:36:32 PM,0.453,861.1,2.72,,
1665,12/03/20 06:36:32 PM,0.453,0.0,2.72,,
1666,12/04/20 12:36:32 AM,0.784,0.0,2.72,,
1667,12/04/20 06:36:32 AM,1.980,0.0,2.74,,
1668,12/04/20 12:36:32 PM,4.415,2755.6,2.74,,
1669,12/04/20 06:36:32 PM,3.998,0.0,2.74,,
1670,12/05/20 12:36:32 AM,3.472,0.0,2.74,,
1671,12/05/20 06:36:32 AM,2.624,0.0,2.74,,
1672,12/05/20 12:36:32 PM,5.962,2755.6,2.74,,
1673,12/05/20 06:36:32 PM,4.831,0.0,2.74,,
1674,12/06/20 12:36:32 AM,2.943,0.0,2.74,,
1675,12/06/20 06:36:32 AM,2.195,0.0,2.74,,
1676,12/06/20 12:36:32 PM,3.367,2669.5,2.74,,
1677,12/06/20 06:36:32 PM,1.764,0.0,2.72,,
1678,12/07/20 12:36:32 AM,2.088,0.0,2.74,,
1679,12/07/20 06:36:32 AM,4.102,0.0,2.74,,
1680,12/07/20 12:36:32 PM,6.573,2669.5,2.74,,
1681,12/07/20 06:36:32 PM,6.877,0.0,2.75,,
1682,12/08/20 12:36:32 AM,6.978,0.0,2.75,,
1683,12/08/20 06:36:32 AM,7.381,0.0,2.75,,
1684,12/08/20 12:36:32 PM,9.077,2583.4,2.75,,
1685,12/08/20 06:36:32 PM,6.370,0.0,2.74,,
1686,12/09/20 12:36:32 AM,5.037,0.0,2.74,,
1687,12/09/20 06:36:32 AM,3.155,0.0,2.74,,
1688,12/09/20 12:36:32 PM,2.730,2325.0,2.74,,
1689,12/09/20 06:36:32 PM,1.548,0.0,2.72,,
1690,12/10/20 12:36:32 AM,0.563,0.0,2.72,,
1691,12/10/20 06:36:32 AM,1.656,0.0,2.74,,
1692,12/10/20 12:36:32 PM,1.548,2238.9,2.72,,
1693,12/10/20 06:36:32 PM,-0.437,0.0,2.74,,
1694,12/11/20 12:36:32 AM,-0.437,0.0,2.74,,
1695,12/11/20 06:36:32 AM,-0.213,0.0,2.72,,
1696,12/11/20 12:36:32 PM,-0.102,495.1,2.72,,
1697,12/11/20 06:36:32 PM,0.010,0.0,2.72,,
1698,12/12/20 12:36:32 AM,0.121,0.0,2.72,,
1699,12/12/20 06:36:32 AM,0.010,0.0,2.72,,
1700,12/12/20 12:36:32 PM,0.121,215.3,2.72,,
1701,12/12/20 06:36:32 PM,0.010,0.0,2.72,,
1702,12/13/20 12:36:32 AM,0.232,0.0,2.72,,
1703,12/13/20 06:36:32 AM,0.232,0.0,2.72,,
1704,12/13/20 12:36:32 PM,0.232,398.3,2.72,,
1705,12/13/20 06:36:32 PM,0.232,0.0,2.72,,
1706,12/14/20 12:36:32 AM,0.232,0.0,2.72,,
1707,12/14/20 06:36:32 AM,0.232,0.0,2.72,,
1708,12/14/20 12:36:32 PM,0.232,118.4,2.72,,
1709,12/14/20 06:36:32 PM,0.232,0.0,2.72,,
1710,12/15/20 12:36:32 AM,0.232,0.0,2.72,,
1711,12/15/20 06:36:32 AM,0.232,0.0,2.72,,
1712,12/15/20 12:36:32 PM,0.232,236.8,2.72,,
1713,12/15/20 06:36:32 PM,0.232,0.0,2.72,,
1714,12/16/20 12:36:32 AM,0.232,0.0,2.72,,
1715,12/16/20 06:36:32 AM,0.232,0.0,2.72,,
1716,12/16/20 12:36:32 PM,0.232,129.2,2.72,,
1717,12/16/20 06:36:32 PM,0.232,0.0,2.72,,
1718,12/17/20 12:36:32 AM,0.232,0.0,2.72,,
1719,12/17/20 06:36:32 AM,0.232,0.0,2.72,,
1720,12/17/20 12:36:32 PM,0.232,269.1,2.72,,
1721,12/17/20 06:36:32 PM,0.232,0.0,2.72,,
1722,12/18/20 12:36:32 AM,0.232,0.0,2.72,,
1723,12/18/20 06:36:32 AM,0.232,0.0,2.72,,
1724,12/18/20 12:36:32 PM,0.232,301.4,2.72,,
1725,12/18/20 06:36:32 PM,0.232,0.0,2.72,,
1726,12/19/20 12:36:32 AM,0.232,0.0,2.72,,
1727,12/19/20 06:36:32 AM,0.232,0.0,2.72,,
1728,12/19/20 12:36:32 PM,0.343,688.9,2.72,,
1729,12/19/20 06:36:32 PM,0.343,0.0,2.72,,
1730,12/20/20 12:36:32 AM,4.519,0.0,2.74,,
1731,12/20/20 06:36:32 AM,5.552,0.0,2.74,,
1732,12/20/20 12:36:32 PM,6.370,495.1,2.74,,
1733,12/20/20 06:36:32 PM,6.573,0.0,2.74,,
1734,12/21/20 12:36:32 AM,6.978,0.0,2.74,,
1735,12/21/20 06:36:32 AM,6.370,0.0,2.74,,
1736,12/21/20 12:36:32 PM,6.471,1356.3,2.74,,
1737,12/21/20 06:36:32 PM,3.578,0.0,2.74,,
