"Plot Title: 10169186"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V","Bad Battery","Good Battery","End Of File"
416,10/11/12 03:00:00 PM,20.234,2152.8,2.91,,,
417,10/11/12 09:00:00 PM,12.787,0.0,2.93,,,
418,10/12/12 03:00:00 AM,10.357,0.0,2.91,,,
419,10/12/12 09:00:00 AM,12.207,2669.5,2.91,,,
420,10/12/12 03:00:00 PM,8.382,269.1,2.91,,,
421,10/12/12 09:00:00 PM,6.064,0.0,2.91,,,
422,10/13/12 03:00:00 AM,7.582,0.0,2.91,,,
423,10/13/12 09:00:00 AM,8.978,10.8,2.91,,,
424,10/13/12 03:00:00 PM,10.259,21.5,2.89,,,
425,10/13/12 09:00:00 PM,9.373,0.0,2.91,,,
426,10/14/12 03:00:00 AM,8.879,0.0,2.91,,,
427,10/14/12 09:00:00 AM,10.944,1356.3,2.89,,,
428,10/14/12 03:00:00 PM,12.401,2411.1,2.91,,,
429,10/14/12 09:00:00 PM,10.259,0.0,2.89,,,
430,10/15/12 03:00:00 AM,8.779,0.0,2.91,,,
431,10/15/12 09:00:00 AM,9.866,484.4,2.89,,,
432,10/15/12 03:00:00 PM,11.722,21.5,2.91,,,
433,10/15/12 09:00:00 PM,12.787,0.0,2.91,,,
434,10/16/12 03:00:00 AM,9.768,0.0,2.89,,,
435,10/16/12 09:00:00 AM,5.552,613.5,2.89,,,
436,10/16/12 03:00:00 PM,7.079,4305.6,2.89,,,
437,10/16/12 09:00:00 PM,3.998,0.0,2.89,,,
438,10/17/12 03:00:00 AM,2.410,0.0,2.89,,,
439,10/17/12 09:00:00 AM,5.450,8611.2,2.89,,,
440,10/17/12 03:00:00 PM,12.594,3616.7,2.91,,,
441,10/17/12 09:00:00 PM,7.983,0.0,2.91,,,
442,10/18/12 03:00:00 AM,8.481,0.0,2.91,,,
443,10/18/12 09:00:00 AM,12.401,5511.1,2.91,,,
444,10/18/12 03:00:00 PM,18.616,3616.7,2.91,,,
445,10/18/12 09:00:00 PM,11.139,0.0,2.91,,,
446,10/19/12 03:00:00 AM,10.259,0.0,2.91,,,
447,10/19/12 09:00:00 AM,7.582,1237.9,2.91,,,
448,10/19/12 03:00:00 PM,7.882,387.5,2.91,,,
449,10/19/12 09:00:00 PM,7.079,0.0,2.91,,,
450,10/20/12 03:00:00 AM,4.623,0.0,2.91,,,
451,10/20/12 09:00:00 AM,2.195,1636.1,2.89,,,
452,10/20/12 03:00:00 PM,1.872,1377.8,2.89,,,
453,10/20/12 09:00:00 PM,0.343,0.0,2.89,,,
454,10/21/12 03:00:00 AM,0.563,0.0,2.89,,,
455,10/21/12 09:00:00 AM,0.453,1377.8,2.89,,,
456,10/21/12 03:00:00 PM,0.343,1550.0,2.89,,,
457,10/21/12 09:00:00 PM,0.232,0.0,2.89,,,
458,10/22/12 03:00:00 AM,0.232,0.0,2.87,,,
459,10/22/12 09:00:00 AM,0.343,279.9,2.87,,,
460,10/22/12 03:00:00 PM,0.343,32.3,2.87,,,
461,10/22/12 09:00:00 PM,0.343,0.0,2.87,,,
462,10/23/12 03:00:00 AM,0.453,0.0,2.87,,,
463,10/23/12 09:00:00 AM,0.453,32.3,2.87,,,
464,10/23/12 03:00:00 PM,0.453,53.8,2.87,,,
465,10/23/12 09:00:00 PM,0.453,0.0,2.87,,,
466,10/24/12 03:00:00 AM,0.453,0.0,2.87,,,
467,10/24/12 09:00:00 AM,0.453,21.5,2.87,,,
468,10/24/12 03:00:00 PM,0.453,0.0,2.87,,,
469,10/24/12 09:00:00 PM,0.453,0.0,2.87,,,
470,10/25/12 03:00:00 AM,0.453,0.0,2.87,,,
471,10/25/12 09:00:00 AM,0.453,10.8,2.87,,,
472,10/25/12 03:00:00 PM,0.232,43.1,2.87,,,
473,10/25/12 09:00:00 PM,0.343,0.0,2.87,,,
474,10/26/12 03:00:00 AM,0.343,0.0,2.87,,,
475,10/26/12 09:00:00 AM,0.343,0.0,2.87,,,
476,10/26/12 03:00:00 PM,0.343,21.5,2.87,,,
477,10/26/12 09:00:00 PM,0.343,0.0,2.87,,,
478,10/27/12 03:00:00 AM,0.343,0.0,2.87,,,
479,10/27/12 09:00:00 AM,0.453,21.5,2.87,,,
480,10/27/12 03:00:00 PM,0.343,0.0,2.87,,,
481,10/27/12 09:00:00 PM,0.343,0.0,2.87,,,
482,10/28/12 03:00:00 AM,1.439,0.0,2.87,,,
483,10/28/12 09:00:00 AM,4.311,226.0,2.89,,,
484,10/28/12 03:00:00 PM,10.651,183.0,2.87,,,
485,10/28/12 09:00:00 PM,10.357,0.0,2.89,,,
486,10/29/12 03:00:00 AM,9.571,0.0,2.89,,,
487,10/29/12 09:00:00 AM,9.472,796.5,2.91,,,
488,10/29/12 03:00:00 PM,9.571,699.7,2.91,,,
489,10/29/12 09:00:00 PM,8.879,0.0,2.91,,,
490,10/30/12 03:00:00 AM,8.581,0.0,2.91,,,
491,10/30/12 09:00:00 AM,9.275,1722.2,2.91,,,
492,10/30/12 03:00:00 PM,10.455,1463.9,2.89,,,
493,10/30/12 09:00:00 PM,9.176,0.0,2.91,,,
494,10/31/12 03:00:00 AM,8.680,0.0,2.91,,,
495,10/31/12 09:00:00 AM,8.879,914.9,2.91,,,
496,10/31/12 03:00:00 PM,5.244,839.6,2.89,,,
497,10/31/12 09:00:00 PM,5.860,0.0,2.89,,,
498,11/01/12 03:00:00 AM,4.934,0.0,2.89,,,
499,11/01/12 09:00:00 AM,4.207,118.4,2.89,,,
500,11/01/12 03:00:00 PM,5.347,355.2,2.89,,,
501,11/01/12 09:00:00 PM,5.141,0.0,2.87,,,
502,11/02/12 03:00:00 AM,4.831,0.0,2.87,,,
503,11/02/12 09:00:00 AM,6.370,5166.7,2.89,,,
504,11/02/12 03:00:00 PM,7.682,1227.1,2.89,,,
505,11/02/12 09:00:00 PM,6.573,0.0,2.89,,,
506,11/03/12 03:00:00 AM,7.682,0.0,2.89,,,
507,11/03/12 09:00:00 AM,7.682,678.1,2.89,,,
508,11/03/12 03:00:00 PM,8.978,549.0,2.91,,,
509,11/03/12 09:00:00 PM,8.282,0.0,2.89,,,
510,11/04/12 03:00:00 AM,8.680,0.0,2.91,,,
511,11/04/12 09:00:00 AM,9.176,688.9,2.91,,,
512,11/04/12 03:00:00 PM,13.654,3444.5,2.91,,,
513,11/04/12 09:00:00 PM,11.041,0.0,2.89,,,
514,11/05/12 03:00:00 AM,10.748,0.0,2.89,,,
515,11/05/12 09:00:00 AM,12.594,6544.5,2.91,,,
516,11/05/12 03:00:00 PM,15.951,2927.8,2.91,,,
517,11/05/12 09:00:00 PM,12.304,0.0,2.91,,,
518,11/06/12 03:00:00 AM,13.173,0.0,2.91,,,
519,11/06/12 09:00:00 AM,15.569,7577.8,2.91,,,
520,11/06/12 03:00:00 PM,14.996,3272.2,2.93,,,
521,11/06/12 09:00:00 PM,9.472,0.0,2.93,,,
522,11/07/12 03:00:00 AM,5.860,0.0,2.91,,,
523,11/07/12 09:00:00 AM,3.472,1270.1,2.91,,,
524,11/07/12 03:00:00 PM,4.311,2583.4,2.91,,,
525,11/07/12 09:00:00 PM,1.439,0.0,2.89,,,
526,11/08/12 03:00:00 AM,1.548,0.0,2.89,,,
527,11/08/12 09:00:00 AM,3.367,7577.8,2.89,,,
528,11/08/12 03:00:00 PM,0.563,785.8,2.89,,,
529,11/08/12 09:00:00 PM,0.343,0.0,2.89,,,
530,11/09/12 03:00:00 AM,0.453,0.0,2.89,,,
531,11/09/12 09:00:00 AM,0.563,75.3,2.89,,,
532,11/09/12 03:00:00 PM,0.563,10.8,2.89,,,
533,11/09/12 09:00:00 PM,0.563,0.0,2.89,,,
534,11/10/12 03:00:00 AM,0.563,0.0,2.89,,,
535,11/10/12 09:00:00 AM,0.563,10.8,2.89,,,
536,11/10/12 03:00:00 PM,0.563,21.5,2.89,,,
537,11/10/12 09:00:00 PM,0.563,0.0,2.89,,,
538,11/11/12 03:00:00 AM,0.674,0.0,2.89,,,
539,11/11/12 09:00:00 AM,0.674,21.5,2.87,,,
540,11/11/12 03:00:00 PM,0.563,21.5,2.87,,,
541,11/11/12 09:00:00 PM,0.563,0.0,2.87,,,
542,11/12/12 03:00:00 AM,0.343,0.0,2.87,,,
543,11/12/12 09:00:00 AM,0.343,32.3,2.87,,,
544,11/12/12 03:00:00 PM,0.343,96.9,2.87,,,
545,11/12/12 09:00:00 PM,0.343,0.0,2.87,,,
546,11/13/12 03:00:00 AM,0.343,0.0,2.87,,,
547,11/13/12 09:00:00 AM,0.343,96.9,2.87,,,
548,11/13/12 03:00:00 PM,1.764,559.7,2.89,,,
549,11/13/12 09:00:00 PM,2.624,0.0,2.89,,,
550,11/14/12 03:00:00 AM,2.303,0.0,2.89,,,
551,11/14/12 09:00:00 AM,4.727,18600.1,2.89,,,
552,11/14/12 03:00:00 PM,7.481,3272.2,2.89,,,
553,11/14/12 09:00:00 PM,3.155,0.0,2.89,,,
554,11/15/12 03:00:00 AM,3.049,0.0,2.89,,,
555,11/15/12 09:00:00 AM,6.674,34444.7,2.87,,,
556,11/15/12 03:00:00 PM,10.161,3961.1,2.89,,,
557,11/15/12 09:00:00 PM,5.655,0.0,2.89,,,
558,11/16/12 03:00:00 AM,5.757,0.0,2.89,,,
559,11/16/12 09:00:00 AM,5.141,2411.1,2.87,,,
560,11/16/12 03:00:00 PM,6.775,882.6,2.89,,,
561,11/16/12 09:00:00 PM,5.552,0.0,2.89,,,
562,11/17/12 03:00:00 AM,5.037,0.0,2.87,,,
563,11/17/12 09:00:00 AM,5.552,505.9,2.89,,,
564,11/17/12 03:00:00 PM,1.548,161.5,2.89,,,
565,11/17/12 09:00:00 PM,0.674,0.0,2.89,,,
566,11/18/12 03:00:00 AM,0.563,0.0,2.89,,,
567,11/18/12 09:00:00 AM,0.563,193.8,2.89,,,
568,11/18/12 03:00:00 PM,0.343,290.6,2.89,,,
569,11/18/12 09:00:00 PM,0.343,0.0,2.89,,,
570,11/19/12 03:00:00 AM,2.624,0.0,2.89,,,
571,11/19/12 09:00:00 AM,5.450,215.3,2.87,,,
572,11/19/12 03:00:00 PM,7.079,441.3,2.89,,,
573,11/19/12 09:00:00 PM,5.037,0.0,2.87,,,
574,11/20/12 03:00:00 AM,0.343,0.0,2.89,,,
575,11/20/12 09:00:00 AM,0.232,215.3,2.89,,,
576,11/20/12 03:00:00 PM,0.343,215.3,2.89,,,
577,11/20/12 09:00:00 PM,1.980,0.0,2.89,,,
578,11/21/12 03:00:00 AM,0.232,0.0,2.87,,,
579,11/21/12 09:00:00 AM,0.232,172.2,2.87,,,
580,11/21/12 03:00:00 PM,0.343,10.8,2.87,,,
581,11/21/12 09:00:00 PM,0.343,0.0,2.87,,,
582,11/22/12 03:00:00 AM,0.343,0.0,2.87,,,
583,11/22/12 09:00:00 AM,0.343,53.8,2.87,,,
584,11/22/12 03:00:00 PM,0.232,215.3,2.87,,,
585,11/22/12 09:00:00 PM,0.232,0.0,2.87,,,
586,11/23/12 03:00:00 AM,0.232,0.0,2.87,,,
587,11/23/12 09:00:00 AM,0.343,592.0,2.87,,,
588,11/23/12 03:00:00 PM,0.343,215.3,2.87,,,
589,11/23/12 09:00:00 PM,0.232,0.0,2.87,,,
590,11/24/12 03:00:00 AM,0.453,0.0,2.87,,,
591,11/24/12 09:00:00 AM,2.624,419.8,2.89,,,
592,11/24/12 03:00:00 PM,3.155,570.5,2.89,,,
593,11/24/12 09:00:00 PM,1.764,0.0,2.89,,,
594,11/25/12 03:00:00 AM,0.563,0.0,2.87,,,
595,11/25/12 09:00:00 AM,4.102,24800.2,2.89,,,
596,11/25/12 03:00:00 PM,4.311,4133.4,2.89,,,
597,11/25/12 09:00:00 PM,0.010,0.0,2.87,,,
598,11/26/12 03:00:00 AM,0.121,0.0,2.87,,,
599,11/26/12 09:00:00 AM,4.102,20666.8,2.89,,,
600,11/26/12 03:00:00 PM,7.983,4477.8,2.89,,,
601,11/26/12 09:00:00 PM,5.244,0.0,2.87,,,
602,11/27/12 03:00:00 AM,5.757,0.0,2.87,,,
603,11/27/12 09:00:00 AM,7.983,15844.5,2.89,,,
604,11/27/12 03:00:00 PM,8.382,1291.7,2.89,,,
605,11/27/12 09:00:00 PM,7.481,0.0,2.89,,,
606,11/28/12 03:00:00 AM,7.481,0.0,2.89,,,
607,11/28/12 09:00:00 AM,6.877,139.9,2.89,,,
608,11/28/12 03:00:00 PM,7.481,538.2,2.89,,,
609,11/28/12 09:00:00 PM,6.166,0.0,2.89,,,
610,11/29/12 03:00:00 AM,5.655,0.0,2.89,,,
611,11/29/12 09:00:00 AM,4.207,107.6,2.89,,,
612,11/29/12 03:00:00 PM,3.578,247.6,2.89,,,
613,11/29/12 09:00:00 PM,2.517,0.0,2.89,,,
614,11/30/12 03:00:00 AM,3.788,0.0,2.89,,,
615,11/30/12 09:00:00 AM,3.683,818.1,2.89,,,
616,11/30/12 03:00:00 PM,4.519,602.8,2.89,,,
617,11/30/12 09:00:00 PM,4.311,0.0,2.89,,,
618,12/01/12 03:00:00 AM,1.656,0.0,2.89,,,
619,12/01/12 09:00:00 AM,1.221,430.6,2.89,,,
620,12/01/12 03:00:00 PM,2.410,290.6,2.89,,,
621,12/01/12 09:00:00 PM,2.624,0.0,2.89,,,
622,12/02/12 03:00:00 AM,0.343,0.0,2.89,,,
623,12/02/12 09:00:00 AM,0.343,86.1,2.89,,,
624,12/02/12 03:00:00 PM,0.343,269.1,2.89,,,
625,12/02/12 09:00:00 PM,0.343,0.0,2.89,,,
626,12/03/12 03:00:00 AM,0.343,0.0,2.89,,,
627,12/03/12 09:00:00 AM,0.343,107.6,2.89,,,
628,12/03/12 03:00:00 PM,0.343,183.0,2.87,,,
629,12/03/12 09:00:00 PM,0.343,0.0,2.87,,,
630,12/04/12 03:00:00 AM,0.343,0.0,2.87,,,
631,12/04/12 09:00:00 AM,6.775,312.2,2.87,,,
632,12/04/12 03:00:00 PM,6.573,75.3,2.89,,,
633,12/04/12 09:00:00 PM,6.877,0.0,2.89,,,
634,12/05/12 03:00:00 AM,1.439,0.0,2.89,,,
635,12/05/12 09:00:00 AM,0.893,419.8,2.89,,,
636,12/05/12 03:00:00 PM,2.088,4650.0,2.89,,,
637,12/05/12 09:00:00 PM,0.453,0.0,2.89,,,
638,12/06/12 03:00:00 AM,0.010,0.0,2.87,,,
639,12/06/12 09:00:00 AM,-0.325,645.8,2.87,,,
640,12/06/12 03:00:00 PM,-0.213,269.1,2.87,,,
641,12/06/12 09:00:00 PM,-0.102,0.0,2.87,,,
642,12/07/12 03:00:00 AM,0.010,0.0,2.87,,,
643,12/07/12 09:00:00 AM,0.121,215.3,2.87,,,
644,12/07/12 03:00:00 PM,0.232,172.2,2.87,,,
645,12/07/12 09:00:00 PM,0.232,0.0,2.87,,,
646,12/08/12 03:00:00 AM,0.010,0.0,2.87,,,
647,12/08/12 09:00:00 AM,0.010,53.8,2.87,,,
648,12/08/12 03:00:00 PM,0.121,32.3,2.87,,,
649,12/08/12 09:00:00 PM,0.121,0.0,2.87,,,
650,12/09/12 03:00:00 AM,0.121,0.0,2.87,,,
651,12/09/12 09:00:00 AM,0.121,64.6,2.87,,,
652,12/09/12 03:00:00 PM,0.232,53.8,2.87,,,
653,12/09/12 09:00:00 PM,0.232,0.0,2.87,,,
654,12/10/12 03:00:00 AM,0.232,0.0,2.87,,,
655,12/10/12 09:00:00 AM,0.232,10.8,2.87,,,
656,12/10/12 03:00:00 PM,0.232,43.1,2.87,,,
657,12/10/12 09:00:00 PM,0.232,0.0,2.87,,,
658,12/11/12 03:00:00 AM,0.232,0.0,2.87,,,
659,12/11/12 09:00:00 AM,0.232,118.4,2.87,,,
660,12/11/12 03:00:00 PM,0.232,0.0,2.87,,,
661,12/11/12 09:00:00 PM,0.232,0.0,2.87,,,
662,12/12/12 03:00:00 AM,0.232,0.0,2.87,,,
663,12/12/12 09:00:00 AM,0.232,0.0,2.87,,,
664,12/12/12 03:00:00 PM,0.232,0.0,2.87,,,
665,12/12/12 09:00:00 PM,0.232,0.0,2.87,,,
666,12/13/12 03:00:00 AM,0.232,0.0,2.87,,,
667,12/13/12 09:00:00 AM,0.232,10.8,2.87,,,
668,12/13/12 03:00:00 PM,0.232,32.3,2.87,,,
669,12/13/12 09:00:00 PM,0.343,0.0,2.87,,,
670,12/14/12 03:00:00 AM,0.343,0.0,2.87,,,
671,12/14/12 09:00:00 AM,0.232,0.0,2.87,,,
672,12/14/12 03:00:00 PM,0.343,0.0,2.87,,,
673,12/14/12 09:00:00 PM,0.232,0.0,2.87,,,
674,12/15/12 03:00:00 AM,0.232,0.0,2.87,,,
675,12/15/12 09:00:00 AM,0.232,0.0,2.87,,,
676,12/15/12 03:00:00 PM,0.121,0.0,2.87,,,
677,12/15/12 09:00:00 PM,0.232,0.0,2.87,,,
678,12/16/12 03:00:00 AM,0.232,0.0,2.87,,,
679,12/16/12 09:00:00 AM,0.232,0.0,2.87,,,
680,12/16/12 03:00:00 PM,0.232,0.0,2.87,,,
681,12/16/12 09:00:00 PM,0.232,0.0,2.87,,,
682,12/17/12 03:00:00 AM,0.232,0.0,2.87,,,
683,12/17/12 09:00:00 AM,0.232,0.0,2.87,,,
684,12/17/12 03:00:00 PM,0.232,0.0,2.87,,,
685,12/17/12 09:00:00 PM,0.232,0.0,2.87,,,
686,12/18/12 03:00:00 AM,0.232,0.0,2.87,,,
687,12/18/12 09:00:00 AM,0.232,0.0,2.87,,,
688,12/18/12 03:00:00 PM,0.232,0.0,2.87,,,
689,12/18/12 09:00:00 PM,0.232,0.0,2.87,,,
690,12/19/12 03:00:00 AM,0.232,0.0,2.87,,,
691,12/19/12 09:00:00 AM,0.232,0.0,2.87,,,
692,12/19/12 03:00:00 PM,0.232,0.0,2.87,,,
693,12/19/12 09:00:00 PM,0.232,0.0,2.87,,,
694,12/20/12 03:00:00 AM,0.232,0.0,2.87,,,
695,12/20/12 09:00:00 AM,0.232,0.0,2.87,,,
696,12/20/12 03:00:00 PM,0.232,0.0,2.87,,,
697,12/20/12 09:00:00 PM,0.232,0.0,2.87,,,
698,12/21/12 03:00:00 AM,0.232,0.0,2.87,,,
699,12/21/12 09:00:00 AM,0.232,0.0,2.87,,,
700,12/21/12 03:00:00 PM,0.232,0.0,2.87,,,
701,12/21/12 09:00:00 PM,0.232,0.0,2.87,,,
702,12/22/12 03:00:00 AM,0.232,0.0,2.87,,,
703,12/22/12 09:00:00 AM,0.232,0.0,2.87,,,
704,12/22/12 03:00:00 PM,0.232,0.0,2.87,,,
705,12/22/12 09:00:00 PM,0.232,0.0,2.87,,,
706,12/23/12 03:00:00 AM,0.232,0.0,2.87,,,
707,12/23/12 09:00:00 AM,0.232,0.0,2.87,,,
708,12/23/12 03:00:00 PM,0.232,0.0,2.87,,,
709,12/23/12 09:00:00 PM,0.232,0.0,2.87,,,
710,12/24/12 03:00:00 AM,0.343,0.0,2.87,,,
711,12/24/12 09:00:00 AM,0.232,0.0,2.87,,,
712,12/24/12 03:00:00 PM,0.232,0.0,2.87,,,
713,12/24/12 09:00:00 PM,0.232,0.0,2.87,,,
714,12/25/12 03:00:00 AM,0.232,0.0,2.87,,,
715,12/25/12 09:00:00 AM,0.232,0.0,2.87,,,
716,12/25/12 03:00:00 PM,0.232,0.0,2.87,,,
717,12/25/12 09:00:00 PM,0.232,0.0,2.87,,,
718,12/26/12 03:00:00 AM,0.232,0.0,2.87,,,
719,12/26/12 09:00:00 AM,0.232,0.0,2.87,,,
720,12/26/12 03:00:00 PM,0.232,0.0,2.87,,,
721,12/26/12 09:00:00 PM,0.232,0.0,2.87,,,
722,12/27/12 03:00:00 AM,0.232,0.0,2.87,,,
723,12/27/12 09:00:00 AM,0.343,0.0,2.87,,,
724,12/27/12 03:00:00 PM,0.232,0.0,2.87,,,
725,12/27/12 09:00:00 PM,0.232,0.0,2.87,,,
726,12/28/12 03:00:00 AM,0.232,0.0,2.87,,,
727,12/28/12 09:00:00 AM,0.232,0.0,2.87,,,
728,12/28/12 03:00:00 PM,0.232,0.0,2.87,,,
729,12/28/12 09:00:00 PM,0.232,0.0,2.87,,,
730,12/29/12 03:00:00 AM,0.232,0.0,2.87,,,
731,12/29/12 09:00:00 AM,0.232,0.0,2.87,,,
732,12/29/12 03:00:00 PM,0.232,0.0,2.87,,,
733,12/29/12 09:00:00 PM,0.232,0.0,2.87,,,
734,12/30/12 03:00:00 AM,0.232,0.0,2.87,,,
735,12/30/12 09:00:00 AM,0.232,0.0,2.87,,,
736,12/30/12 03:00:00 PM,0.232,0.0,2.87,,,
737,12/30/12 09:00:00 PM,0.232,0.0,2.87,,,
738,12/31/12 03:00:00 AM,0.232,0.0,2.87,,,
739,12/31/12 09:00:00 AM,0.232,0.0,2.87,,,
740,12/31/12 03:00:00 PM,0.232,0.0,2.87,,,
741,12/31/12 09:00:00 PM,0.232,0.0,2.87,,,
742,01/01/13 03:00:00 AM,0.232,0.0,2.87,,,
743,01/01/13 09:00:00 AM,0.232,0.0,2.87,,,
744,01/01/13 03:00:00 PM,0.232,0.0,2.89,,,
745,01/01/13 09:00:00 PM,0.232,0.0,2.87,,,
746,01/02/13 03:00:00 AM,0.232,0.0,2.87,,,
747,01/02/13 09:00:00 AM,0.232,0.0,2.89,,,
748,01/02/13 03:00:00 PM,0.232,0.0,2.87,,,
749,01/02/13 09:00:00 PM,0.232,0.0,2.87,,,
750,01/03/13 03:00:00 AM,0.232,0.0,2.87,,,
751,01/03/13 09:00:00 AM,0.232,0.0,2.87,,,
752,01/03/13 03:00:00 PM,0.232,0.0,2.89,,,
753,01/03/13 09:00:00 PM,0.232,0.0,2.89,,,
754,01/04/13 03:00:00 AM,0.232,0.0,2.89,,,
755,01/04/13 09:00:00 AM,0.232,0.0,2.89,,,
756,01/04/13 03:00:00 PM,0.232,0.0,2.89,,,
757,01/04/13 09:00:00 PM,0.232,0.0,2.89,,,
758,01/05/13 03:00:00 AM,0.232,0.0,2.89,,,
759,01/05/13 09:00:00 AM,0.232,0.0,2.89,,,
760,01/05/13 03:00:00 PM,0.232,0.0,2.89,,,
761,01/05/13 09:00:00 PM,0.232,0.0,2.89,,,
762,01/06/13 03:00:00 AM,0.232,0.0,2.89,,,
763,01/06/13 09:00:00 AM,0.232,0.0,2.89,,,
764,01/06/13 03:00:00 PM,0.232,0.0,2.89,,,
765,01/06/13 09:00:00 PM,0.232,0.0,2.89,,,
766,01/07/13 03:00:00 AM,0.232,0.0,2.89,,,
767,01/07/13 09:00:00 AM,0.232,0.0,2.89,,,
768,01/07/13 03:00:00 PM,0.232,0.0,2.89,,,
769,01/07/13 09:00:00 PM,0.232,0.0,2.89,,,
770,01/08/13 03:00:00 AM,0.232,0.0,2.89,,,
771,01/08/13 09:00:00 AM,0.232,0.0,2.89,,,
772,01/08/13 03:00:00 PM,0.232,0.0,2.89,,,
773,01/08/13 09:00:00 PM,0.232,0.0,2.89,,,
774,01/09/13 03:00:00 AM,0.232,0.0,2.89,,,
775,01/09/13 09:00:00 AM,0.232,0.0,2.89,,,
776,01/09/13 03:00:00 PM,0.232,0.0,2.89,,,
777,01/09/13 09:00:00 PM,0.232,0.0,2.89,,,
778,01/10/13 03:00:00 AM,0.232,0.0,2.89,,,
779,01/10/13 09:00:00 AM,0.232,0.0,2.89,,,
780,01/10/13 03:00:00 PM,0.232,0.0,2.89,,,
781,01/10/13 09:00:00 PM,0.232,0.0,2.89,,,
782,01/11/13 03:00:00 AM,0.232,0.0,2.89,,,
783,01/11/13 09:00:00 AM,0.232,0.0,2.89,,,
784,01/11/13 03:00:00 PM,0.232,0.0,2.89,,,
785,01/11/13 09:00:00 PM,0.232,0.0,2.89,,,
786,01/12/13 03:00:00 AM,0.232,0.0,2.89,,,
787,01/12/13 09:00:00 AM,0.232,0.0,2.89,,,
788,01/12/13 03:00:00 PM,0.232,0.0,2.89,,,
789,01/12/13 09:00:00 PM,0.232,0.0,2.89,,,
790,01/13/13 03:00:00 AM,0.232,0.0,2.89,,,
791,01/13/13 09:00:00 AM,0.232,0.0,2.89,,,
792,01/13/13 03:00:00 PM,0.232,0.0,2.89,,,
793,01/13/13 09:00:00 PM,0.232,0.0,2.89,,,
794,01/14/13 03:00:00 AM,0.232,0.0,2.89,,,
795,01/14/13 09:00:00 AM,0.232,0.0,2.89,,,
796,01/14/13 03:00:00 PM,0.232,0.0,2.89,,,
797,01/14/13 09:00:00 PM,0.232,0.0,2.89,,,
798,01/15/13 03:00:00 AM,0.232,0.0,2.89,,,
799,01/15/13 09:00:00 AM,0.232,0.0,2.89,,,
800,01/15/13 03:00:00 PM,0.232,0.0,2.89,,,
801,01/15/13 09:00:00 PM,0.232,0.0,2.89,,,
802,01/16/13 03:00:00 AM,0.232,0.0,2.89,,,
803,01/16/13 09:00:00 AM,0.232,0.0,2.89,,,
804,01/16/13 03:00:00 PM,0.232,0.0,2.89,,,
805,01/16/13 09:00:00 PM,0.232,0.0,2.89,,,
806,01/17/13 03:00:00 AM,0.232,0.0,2.89,,,
807,01/17/13 09:00:00 AM,0.232,0.0,2.89,,,
808,01/17/13 03:00:00 PM,0.232,0.0,2.89,,,
809,01/17/13 09:00:00 PM,0.232,0.0,2.89,,,
810,01/18/13 03:00:00 AM,0.232,0.0,2.89,,,
811,01/18/13 09:00:00 AM,0.232,0.0,2.89,,,
812,01/18/13 03:00:00 PM,0.232,0.0,2.89,,,
813,01/18/13 09:00:00 PM,0.232,0.0,2.89,,,
814,01/19/13 03:00:00 AM,0.232,0.0,2.89,,,
815,01/19/13 09:00:00 AM,0.232,0.0,2.89,,,
816,01/19/13 03:00:00 PM,0.232,0.0,2.89,,,
817,01/19/13 09:00:00 PM,0.232,0.0,2.89,,,
818,01/20/13 03:00:00 AM,0.343,0.0,2.89,,,
819,01/20/13 09:00:00 AM,0.232,0.0,2.89,,,
820,01/20/13 03:00:00 PM,0.232,0.0,2.89,,,
821,01/20/13 09:00:00 PM,0.232,0.0,2.89,,,
822,01/21/13 03:00:00 AM,0.232,0.0,2.89,,,
823,01/21/13 09:00:00 AM,0.232,0.0,2.89,,,
824,01/21/13 03:00:00 PM,0.232,0.0,2.89,,,
825,01/21/13 09:00:00 PM,0.232,0.0,2.89,,,
826,01/22/13 03:00:00 AM,0.232,0.0,2.89,,,
827,01/22/13 09:00:00 AM,0.232,0.0,2.89,,,
828,01/22/13 03:00:00 PM,0.232,0.0,2.89,,,
829,01/22/13 09:00:00 PM,0.343,0.0,2.89,,,
830,01/23/13 03:00:00 AM,0.232,0.0,2.89,,,
831,01/23/13 09:00:00 AM,0.232,0.0,2.89,,,
832,01/23/13 03:00:00 PM,0.232,0.0,2.89,,,
833,01/23/13 09:00:00 PM,0.232,0.0,2.89,,,
834,01/24/13 03:00:00 AM,0.232,0.0,2.89,,,
835,01/24/13 09:00:00 AM,0.232,0.0,2.89,,,
836,01/24/13 03:00:00 PM,0.232,0.0,2.89,,,
837,01/24/13 09:00:00 PM,0.232,0.0,2.89,,,
838,01/25/13 03:00:00 AM,0.232,0.0,2.89,,,
839,01/25/13 09:00:00 AM,0.232,0.0,2.89,,,
840,01/25/13 03:00:00 PM,0.232,0.0,2.89,,,
841,01/25/13 09:00:00 PM,0.232,0.0,2.89,,,
842,01/26/13 03:00:00 AM,0.232,0.0,2.89,,,
843,01/26/13 09:00:00 AM,0.232,0.0,2.89,,,
844,01/26/13 03:00:00 PM,0.232,0.0,2.89,,,
845,01/26/13 09:00:00 PM,0.232,0.0,2.89,,,
846,01/27/13 03:00:00 AM,0.232,0.0,2.89,,,
847,01/27/13 09:00:00 AM,0.232,0.0,2.89,,,
848,01/27/13 03:00:00 PM,0.232,0.0,2.89,,,
849,01/27/13 09:00:00 PM,0.232,0.0,2.89,,,
