"Plot Title: 10169161"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Good Battery","Coupler Attached","Stopped","End Of File"
421,10/12/16 09:00:00 PM,8.879,3.0,2.87,,,,
422,10/13/16 03:00:00 AM,7.882,3.0,2.87,,,,
423,10/13/16 09:00:00 AM,8.779,90.0,2.87,,,,
424,10/13/16 03:00:00 PM,9.275,91.0,2.87,,,,
425,10/13/16 09:00:00 PM,8.680,4.0,2.87,,,,
426,10/14/16 03:00:00 AM,4.727,3.0,2.87,,,,
427,10/14/16 09:00:00 AM,5.450,102.0,2.85,,,,
428,10/14/16 03:00:00 PM,5.860,136.0,2.87,,,,
429,10/14/16 09:00:00 PM,5.552,3.0,2.85,,,,
430,10/15/16 03:00:00 AM,5.860,4.0,2.87,,,,
431,10/15/16 09:00:00 AM,6.064,81.0,2.87,,,,
432,10/15/16 03:00:00 PM,5.860,208.0,2.85,,,,
433,10/15/16 09:00:00 PM,5.141,3.0,2.85,,,,
434,10/16/16 03:00:00 AM,4.831,4.0,2.85,,,,
435,10/16/16 09:00:00 AM,4.831,160.0,2.85,,,,
436,10/16/16 03:00:00 PM,5.141,63.0,2.85,,,,
437,10/16/16 09:00:00 PM,3.893,3.0,2.85,,,,
438,10/17/16 03:00:00 AM,3.472,4.0,2.85,,,,
439,10/17/16 09:00:00 AM,3.998,54.0,2.85,,,,
440,10/17/16 03:00:00 PM,5.141,102.0,2.85,,,,
441,10/17/16 09:00:00 PM,0.453,2.0,2.83,,,,
442,10/18/16 03:00:00 AM,0.453,3.0,2.83,,,,
443,10/18/16 09:00:00 AM,0.453,200.0,2.83,,,,
444,10/18/16 03:00:00 PM,2.410,54.0,2.83,,,,
445,10/18/16 09:00:00 PM,2.837,3.0,2.85,,,,
446,10/19/16 03:00:00 AM,1.872,4.0,2.83,,,,
447,10/19/16 09:00:00 AM,2.730,216.0,2.85,,,,
448,10/19/16 03:00:00 PM,7.079,176.0,2.87,,,,
449,10/19/16 09:00:00 PM,5.860,5.0,2.85,,,,
450,10/20/16 03:00:00 AM,6.775,7.0,2.87,,,,
451,10/20/16 09:00:00 AM,8.282,102.0,2.87,,,,
452,10/20/16 03:00:00 PM,9.768,51.0,2.85,,,,
453,10/20/16 09:00:00 PM,8.879,10.0,2.87,,,,
454,10/21/16 03:00:00 AM,8.879,10.0,2.87,,,,
455,10/21/16 09:00:00 AM,8.481,101.0,2.87,,,,
456,10/21/16 03:00:00 PM,8.082,216.0,2.87,,,,
457,10/21/16 09:00:00 PM,5.757,8.0,2.85,,,,
458,10/22/16 03:00:00 AM,4.415,7.0,2.87,,,,
459,10/22/16 09:00:00 AM,3.788,72.0,2.85,,,,
460,10/22/16 03:00:00 PM,7.280,216.0,2.87,,,,
461,10/22/16 09:00:00 PM,5.141,8.0,2.85,,,,
462,10/23/16 03:00:00 AM,4.934,8.0,2.85,,,,
463,10/23/16 09:00:00 AM,6.471,352.0,2.85,,,,
464,10/23/16 03:00:00 PM,9.077,304.0,2.87,,,,
465,10/23/16 09:00:00 PM,8.082,10.0,2.87,,,,
466,10/24/16 03:00:00 AM,6.674,10.0,2.87,,,,
467,10/24/16 09:00:00 AM,7.882,272.0,2.87,,,,
468,10/24/16 03:00:00 PM,7.582,18.0,2.87,,,,
469,10/24/16 09:00:00 PM,4.934,9.0,2.85,,,,
470,10/25/16 03:00:00 AM,4.519,9.0,2.87,,,,
471,10/25/16 09:00:00 AM,5.450,288.0,2.85,,,,
472,10/25/16 03:00:00 PM,7.582,224.0,2.87,,,,
473,10/25/16 09:00:00 PM,6.166,10.0,2.85,,,,
474,10/26/16 03:00:00 AM,7.782,12.0,2.87,,,,
475,10/26/16 09:00:00 AM,9.176,272.0,2.87,,,,
476,10/26/16 03:00:00 PM,10.259,168.0,2.85,,,,
477,10/26/16 09:00:00 PM,8.779,13.0,2.87,,,,
478,10/27/16 03:00:00 AM,6.978,11.0,2.87,,,,
479,10/27/16 09:00:00 AM,5.347,128.0,2.85,,,,
480,10/27/16 03:00:00 PM,5.552,144.0,2.85,,,,
481,10/27/16 09:00:00 PM,5.347,9.0,2.85,,,,
482,10/28/16 03:00:00 AM,4.623,9.0,2.87,,,,
483,10/28/16 09:00:00 AM,5.244,128.0,2.85,,,,
484,10/28/16 03:00:00 PM,7.481,128.0,2.87,,,,
485,10/28/16 09:00:00 PM,5.860,10.0,2.85,,,,
486,10/29/16 03:00:00 AM,6.370,11.0,2.85,,,,
487,10/29/16 09:00:00 AM,6.268,416.0,2.85,,,,
488,10/29/16 03:00:00 PM,8.082,320.0,2.87,,,,
489,10/29/16 09:00:00 PM,6.064,9.0,2.85,,,,
490,10/30/16 03:00:00 AM,5.962,11.0,2.85,,,,
491,10/30/16 09:00:00 AM,6.370,103.0,2.85,,,,
492,10/30/16 03:00:00 PM,7.381,192.0,2.87,,,,
493,10/30/16 09:00:00 PM,5.450,9.0,2.85,,,,
494,10/31/16 03:00:00 AM,4.311,9.0,2.87,,,,
495,10/31/16 09:00:00 AM,4.102,70.0,2.85,,,,
496,10/31/16 03:00:00 PM,6.471,240.0,2.85,,,,
497,10/31/16 09:00:00 PM,4.727,8.0,2.87,,,,
498,11/01/16 03:00:00 AM,4.623,9.0,2.87,,,,
499,11/01/16 09:00:00 AM,4.831,288.0,2.85,,,,
500,11/01/16 03:00:00 PM,6.471,216.0,2.85,,,,
501,11/01/16 09:00:00 PM,4.415,8.0,2.85,,,,
502,11/02/16 03:00:00 AM,5.141,10.0,2.85,,,,
503,11/02/16 09:00:00 AM,6.166,50.0,2.85,,,,
504,11/02/16 03:00:00 PM,9.077,200.0,2.87,,,,
505,11/02/16 09:00:00 PM,7.782,13.0,2.87,,,,
506,11/03/16 03:00:00 AM,6.471,13.0,2.85,,,,
507,11/03/16 09:00:00 AM,7.079,144.0,2.87,,,,
508,11/03/16 03:00:00 PM,10.553,208.0,2.85,,,,
509,11/03/16 09:00:00 PM,8.581,13.0,2.87,,,,
510,11/04/16 03:00:00 AM,8.282,14.0,2.87,,,,
511,11/04/16 09:00:00 AM,8.282,41.0,2.87,,,,
512,11/04/16 03:00:00 PM,9.866,109.0,2.85,,,,
513,11/04/16 09:00:00 PM,9.176,13.0,2.87,,,,
514,11/05/16 03:00:00 AM,8.680,13.0,2.87,,,,
515,11/05/16 09:00:00 AM,9.669,184.0,2.85,,,,
516,11/05/16 03:00:00 PM,8.779,96.0,2.87,,,,
517,11/05/16 09:00:00 PM,6.978,10.0,2.87,,,,
518,11/06/16 03:00:00 AM,5.037,9.0,2.85,,,,
519,11/06/16 09:00:00 AM,3.893,37.0,2.85,,,,
520,11/06/16 03:00:00 PM,6.268,192.0,2.85,,,,
521,11/06/16 09:00:00 PM,5.450,10.0,2.85,,,,
522,11/07/16 03:00:00 AM,6.370,12.0,2.85,,,,
523,11/07/16 09:00:00 AM,8.581,304.0,2.87,,,,
524,11/07/16 03:00:00 PM,11.041,216.0,2.85,,,,
525,11/07/16 09:00:00 PM,9.768,14.0,2.85,,,,
526,11/08/16 03:00:00 AM,9.768,14.0,2.85,,,,
527,11/08/16 09:00:00 AM,9.472,35.0,2.87,,,,
528,11/08/16 03:00:00 PM,11.334,71.0,2.87,,,,
529,11/08/16 09:00:00 PM,10.063,13.0,2.85,,,,
530,11/09/16 03:00:00 AM,8.481,13.0,2.87,,,,
531,11/09/16 09:00:00 AM,9.669,160.0,2.85,,,,
532,11/09/16 03:00:00 PM,10.063,79.0,2.85,,,,
533,11/09/16 09:00:00 PM,8.879,15.0,2.87,,,,
534,11/10/16 03:00:00 AM,10.455,13.0,2.85,,,,
535,11/10/16 09:00:00 AM,10.455,34.0,2.85,,,,
536,11/10/16 03:00:00 PM,12.304,160.0,2.87,,,,
537,11/10/16 09:00:00 PM,10.944,13.0,2.87,,,,
538,11/11/16 03:00:00 AM,11.334,12.0,2.87,,,,
539,11/11/16 09:00:00 AM,11.528,232.0,2.87,,,,
540,11/11/16 03:00:00 PM,12.690,168.0,2.87,,,,
541,11/11/16 09:00:00 PM,11.431,9.0,2.87,,,,
542,11/12/16 03:00:00 AM,8.978,9.0,2.87,,,,
543,11/12/16 09:00:00 AM,7.983,65.0,2.87,,,,
544,11/12/16 03:00:00 PM,8.182,96.0,2.87,,,,
545,11/12/16 09:00:00 PM,7.481,8.0,2.87,,,,
546,11/13/16 03:00:00 AM,6.573,7.0,2.87,,,,
547,11/13/16 09:00:00 AM,7.481,124.0,2.87,,,,
548,11/13/16 03:00:00 PM,9.373,100.0,2.87,,,,
549,11/13/16 09:00:00 PM,8.082,8.0,2.87,,,,
550,11/14/16 03:00:00 AM,7.179,8.0,2.87,,,,
551,11/14/16 09:00:00 AM,7.179,49.0,2.87,,,,
552,11/14/16 03:00:00 PM,8.382,60.0,2.87,,,,
553,11/14/16 09:00:00 PM,8.680,10.0,2.87,,,,
554,11/15/16 03:00:00 AM,8.680,10.0,2.87,,,,
555,11/15/16 09:00:00 AM,5.962,144.0,2.85,,,,
556,11/15/16 03:00:00 PM,3.683,39.0,2.85,,,,
557,11/15/16 09:00:00 PM,1.764,6.0,2.83,,,,
558,11/16/16 03:00:00 AM,0.893,6.0,2.83,,,,
559,11/16/16 09:00:00 AM,1.003,90.0,2.83,,,,
560,11/16/16 03:00:00 PM,2.730,256.0,2.83,,,,
561,11/16/16 09:00:00 PM,1.221,5.0,2.83,,,,
562,11/17/16 03:00:00 AM,0.784,5.0,2.83,,,,
563,11/17/16 09:00:00 AM,1.003,121.0,2.83,,,,
564,11/17/16 03:00:00 PM,1.439,200.0,2.83,,,,
565,11/17/16 09:00:00 PM,0.563,5.0,2.81,,,,
566,11/18/16 03:00:00 AM,0.453,5.0,2.81,,,,
567,11/18/16 09:00:00 AM,0.563,160.0,2.81,,,,
568,11/18/16 03:00:00 PM,1.548,92.0,2.83,,,,
569,11/18/16 09:00:00 PM,1.872,6.0,2.83,,,,
570,11/19/16 03:00:00 AM,2.410,6.0,2.83,,,,
571,11/19/16 09:00:00 AM,3.261,240.0,2.83,,,,
572,11/19/16 03:00:00 PM,5.141,152.0,2.83,,,,
573,11/19/16 09:00:00 PM,3.049,7.0,2.83,,,,
574,11/20/16 03:00:00 AM,3.683,8.0,2.85,,,,
575,11/20/16 09:00:00 AM,3.683,125.0,2.85,,,,
576,11/20/16 03:00:00 PM,4.311,97.0,2.85,,,,
577,11/20/16 09:00:00 PM,3.683,8.0,2.85,,,,
578,11/21/16 03:00:00 AM,2.730,8.0,2.83,,,,
579,11/21/16 09:00:00 AM,2.730,112.0,2.83,,,,
580,11/21/16 03:00:00 PM,3.472,114.0,2.83,,,,
581,11/21/16 09:00:00 PM,1.439,7.0,2.83,,,,
582,11/22/16 03:00:00 AM,1.221,7.0,2.81,,,,
583,11/22/16 09:00:00 AM,1.980,248.0,2.83,,,,
584,11/22/16 03:00:00 PM,3.578,67.0,2.83,,,,
585,11/22/16 09:00:00 PM,1.112,8.0,2.81,,,,
586,11/23/16 03:00:00 AM,0.784,8.0,2.81,,,,
587,11/23/16 09:00:00 AM,0.893,15.0,2.81,,,,
588,11/23/16 03:00:00 PM,0.893,13.0,2.81,,,,
589,11/23/16 09:00:00 PM,0.893,8.0,2.81,,,,
590,11/24/16 03:00:00 AM,0.893,8.0,2.81,,,,
591,11/24/16 09:00:00 AM,0.893,15.0,2.81,,,,
592,11/24/16 03:00:00 PM,0.784,32.0,2.81,,,,
593,11/24/16 09:00:00 PM,0.784,8.0,2.81,,,,
594,11/25/16 03:00:00 AM,0.784,8.0,2.81,,,,
595,11/25/16 09:00:00 AM,0.893,57.0,2.81,,,,
596,11/25/16 03:00:00 PM,1.656,82.0,2.81,,,,
597,11/25/16 09:00:00 PM,2.624,11.0,2.83,,,,
598,11/26/16 03:00:00 AM,2.943,11.0,2.83,,,,
599,11/26/16 09:00:00 AM,2.410,110.0,2.83,,,,
600,11/26/16 03:00:00 PM,2.943,79.0,2.83,,,,
601,11/26/16 09:00:00 PM,0.784,9.0,2.81,,,,
602,11/27/16 03:00:00 AM,0.784,9.0,2.81,,,,
603,11/27/16 09:00:00 AM,0.893,40.0,2.81,,,,
604,11/27/16 03:00:00 PM,0.893,15.0,2.81,,,,
605,11/27/16 09:00:00 PM,0.784,10.0,2.81,,,,
606,11/28/16 03:00:00 AM,0.784,10.0,2.81,,,,
607,11/28/16 09:00:00 AM,0.784,12.0,2.81,,,,
608,11/28/16 03:00:00 PM,0.784,11.0,2.81,,,,
609,11/28/16 09:00:00 PM,0.784,10.0,2.81,,,,
610,11/29/16 03:00:00 AM,0.784,11.0,2.81,,,,
611,11/29/16 09:00:00 AM,0.893,11.0,2.81,,,,
612,11/29/16 03:00:00 PM,0.893,12.0,2.81,,,,
613,11/29/16 09:00:00 PM,0.893,11.0,2.81,,,,
614,11/30/16 03:00:00 AM,0.893,11.0,2.81,,,,
615,11/30/16 09:00:00 AM,0.893,12.0,2.81,,,,
616,11/30/16 03:00:00 PM,0.893,12.0,2.81,,,,
617,11/30/16 09:00:00 PM,0.893,12.0,2.81,,,,
618,12/01/16 03:00:00 AM,0.893,12.0,2.81,,,,
619,12/01/16 09:00:00 AM,0.893,12.0,2.81,,,,
620,12/01/16 03:00:00 PM,0.893,12.0,2.81,,,,
621,12/01/16 09:00:00 PM,0.893,12.0,2.81,,,,
622,12/02/16 03:00:00 AM,0.893,12.0,2.81,,,,
623,12/02/16 09:00:00 AM,0.893,13.0,2.81,,,,
624,12/02/16 03:00:00 PM,0.893,13.0,2.81,,,,
625,12/02/16 09:00:00 PM,0.893,13.0,2.81,,,,
626,12/03/16 03:00:00 AM,0.893,13.0,2.81,,,,
627,12/03/16 09:00:00 AM,0.893,13.0,2.81,,,,
628,12/03/16 03:00:00 PM,0.893,14.0,2.81,,,,
629,12/03/16 09:00:00 PM,0.893,14.0,2.81,,,,
630,12/04/16 03:00:00 AM,0.893,14.0,2.81,,,,
631,12/04/16 09:00:00 AM,0.893,14.0,2.81,,,,
632,12/04/16 03:00:00 PM,0.893,14.0,2.81,,,,
633,12/04/16 09:00:00 PM,0.893,14.0,2.81,,,,
634,12/05/16 03:00:00 AM,0.893,14.0,2.81,,,,
635,12/05/16 09:00:00 AM,0.893,15.0,2.81,,,,
636,12/05/16 03:00:00 PM,0.893,15.0,2.81,,,,
637,12/05/16 09:00:00 PM,0.893,15.0,2.81,,,,
638,12/06/16 03:00:00 AM,0.893,16.0,2.81,,,,
639,12/06/16 09:00:00 AM,0.893,16.0,2.81,,,,
640,12/06/16 03:00:00 PM,0.893,16.0,2.81,,,,
641,12/06/16 09:00:00 PM,0.893,16.0,2.81,,,,
642,12/07/16 03:00:00 AM,0.893,16.0,2.81,,,,
643,12/07/16 09:00:00 AM,0.893,16.0,2.81,,,,
644,12/07/16 03:00:00 PM,0.893,16.0,2.81,,,,
645,12/07/16 09:00:00 PM,0.893,16.0,2.81,,,,
646,12/08/16 03:00:00 AM,0.893,17.0,2.81,,,,
647,12/08/16 09:00:00 AM,0.784,17.0,2.81,,,,
648,12/08/16 03:00:00 PM,0.674,17.0,2.81,,,,
649,12/08/16 09:00:00 PM,0.784,17.0,2.81,,,,
650,12/09/16 03:00:00 AM,0.784,17.0,2.81,,,,
651,12/09/16 09:00:00 AM,0.893,18.0,2.81,,,,
652,12/09/16 03:00:00 PM,0.893,18.0,2.81,,,,
653,12/09/16 09:00:00 PM,0.893,18.0,2.81,,,,
654,12/10/16 03:00:00 AM,0.893,18.0,2.81,,,,
655,12/10/16 09:00:00 AM,0.893,19.0,2.81,,,,
656,12/10/16 03:00:00 PM,0.893,19.0,2.81,,,,
657,12/10/16 09:00:00 PM,0.893,19.0,2.81,,,,
658,12/11/16 03:00:00 AM,0.893,19.0,2.81,,,,
659,12/11/16 09:00:00 AM,0.893,20.0,2.81,,,,
660,12/11/16 03:00:00 PM,0.893,20.0,2.81,,,,
661,12/11/16 09:00:00 PM,0.893,20.0,2.81,,,,
662,12/12/16 03:00:00 AM,0.893,20.0,2.81,,,,
663,12/12/16 09:00:00 AM,0.893,20.0,2.81,,,,
664,12/12/16 03:00:00 PM,0.893,20.0,2.81,,,,
665,12/12/16 09:00:00 PM,0.893,21.0,2.81,,,,
666,12/13/16 03:00:00 AM,0.893,21.0,2.81,,,,
667,12/13/16 09:00:00 AM,0.893,21.0,2.81,,,,
668,12/13/16 03:00:00 PM,0.893,21.0,2.81,,,,
669,12/13/16 09:00:00 PM,0.893,22.0,2.81,,,,
670,12/14/16 03:00:00 AM,0.893,22.0,2.81,,,,
671,12/14/16 09:00:00 AM,0.893,22.0,2.81,,,,
672,12/14/16 03:00:00 PM,0.893,22.0,2.81,,,,
673,12/14/16 09:00:00 PM,0.893,22.0,2.81,,,,
674,12/15/16 03:00:00 AM,0.893,23.0,2.81,,,,
675,12/15/16 09:00:00 AM,0.893,23.0,2.81,,,,
676,12/15/16 03:00:00 PM,0.893,23.0,2.81,,,,
677,12/15/16 09:00:00 PM,0.893,23.0,2.81,,,,
678,12/16/16 03:00:00 AM,0.893,24.0,2.81,,,,
679,12/16/16 09:00:00 AM,0.893,24.0,2.81,,,,
680,12/16/16 03:00:00 PM,0.893,24.0,2.81,,,,
681,12/16/16 09:00:00 PM,0.893,24.0,2.81,,,,
682,12/17/16 03:00:00 AM,0.893,24.0,2.81,,,,
683,12/17/16 09:00:00 AM,0.893,24.0,2.81,,,,
684,12/17/16 03:00:00 PM,0.893,25.0,2.81,,,,
685,12/17/16 09:00:00 PM,0.893,25.0,2.81,,,,
686,12/18/16 03:00:00 AM,0.893,25.0,2.81,,,,
687,12/18/16 09:00:00 AM,0.893,25.0,2.81,,,,
688,12/18/16 03:00:00 PM,0.893,26.0,2.81,,,,
689,12/18/16 09:00:00 PM,0.893,26.0,2.81,,,,
690,12/19/16 03:00:00 AM,0.893,26.0,2.81,,,,
691,12/19/16 09:00:00 AM,0.893,26.0,2.81,,,,
692,12/19/16 03:00:00 PM,0.893,26.0,2.81,,,,
693,12/19/16 09:00:00 PM,0.893,26.0,2.81,,,,
694,12/20/16 03:00:00 AM,0.893,26.0,2.81,,,,
695,12/20/16 09:00:00 AM,0.893,27.0,2.81,,,,
696,12/20/16 03:00:00 PM,0.893,27.0,2.81,,,,
697,12/20/16 09:00:00 PM,0.893,27.0,2.81,,,,
698,12/21/16 03:00:00 AM,0.893,27.0,2.81,,,,
699,12/21/16 09:00:00 AM,0.893,28.0,2.81,,,,
700,12/21/16 03:00:00 PM,0.893,28.0,2.81,,,,
701,12/21/16 09:00:00 PM,0.893,28.0,2.81,,,,
702,12/22/16 03:00:00 AM,0.893,28.0,2.81,,,,
703,12/22/16 09:00:00 AM,0.893,28.0,2.81,,,,
704,12/22/16 03:00:00 PM,0.893,29.0,2.81,,,,
705,12/22/16 09:00:00 PM,0.893,29.0,2.81,,,,
706,12/23/16 03:00:00 AM,0.893,29.0,2.81,,,,
707,12/23/16 09:00:00 AM,0.893,29.0,2.81,,,,
708,12/23/16 03:00:00 PM,0.893,29.0,2.81,,,,
709,12/23/16 09:00:00 PM,0.893,29.0,2.81,,,,
710,12/24/16 03:00:00 AM,0.893,30.0,2.81,,,,
711,12/24/16 09:00:00 AM,0.893,30.0,2.81,,,,
712,12/24/16 03:00:00 PM,0.893,30.0,2.81,,,,
713,12/24/16 09:00:00 PM,0.893,30.0,2.81,,,,
714,12/25/16 03:00:00 AM,0.893,30.0,2.81,,,,
715,12/25/16 09:00:00 AM,0.893,31.0,2.81,,,,
716,12/25/16 03:00:00 PM,0.893,31.0,2.81,,,,
717,12/25/16 09:00:00 PM,0.893,31.0,2.81,,,,
718,12/26/16 03:00:00 AM,0.893,32.0,2.81,,,,
