"Plot Title: 10166273"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Coupler Attached","Coupler Detached","Host Connected","Stopped","End Of File"
1208,05/11/16 09:00:00 AM,12.013,11.0,2.83,,,,,
1209,05/11/16 03:00:00 PM,20.329,0.0,2.87,,,,,
1210,05/11/16 09:00:00 PM,6.370,0.0,2.85,,,,,
1211,05/12/16 03:00:00 AM,3.998,0.0,2.85,,,,,
1212,05/12/16 09:00:00 AM,16.808,13.0,2.85,,,,,
1213,05/12/16 03:00:00 PM,21.378,0.0,2.89,,,,,
1214,05/12/16 09:00:00 PM,7.582,0.0,2.87,,,,,
1215,05/13/16 03:00:00 AM,5.450,0.0,2.85,,,,,
1216,05/13/16 09:00:00 AM,17.950,9.0,2.87,,,,,
1217,05/13/16 03:00:00 PM,22.142,0.0,2.89,,,,,
1218,05/13/16 09:00:00 PM,9.768,0.0,2.85,,,,,
1219,05/14/16 03:00:00 AM,7.381,0.0,2.87,,,,,
1220,05/14/16 09:00:00 AM,8.779,0.0,2.87,,,,,
1221,05/14/16 03:00:00 PM,9.275,0.0,2.87,,,,,
1222,05/14/16 09:00:00 PM,6.370,0.0,2.85,,,,,
1223,05/15/16 03:00:00 AM,5.655,0.0,2.85,,,,,
1224,05/15/16 09:00:00 AM,9.176,0.0,2.87,,,,,
1225,05/15/16 03:00:00 PM,9.571,0.0,2.87,,,,,
1226,05/15/16 09:00:00 PM,6.573,0.0,2.85,,,,,
1227,05/16/16 03:00:00 AM,6.268,0.0,2.83,,,,,
1228,05/16/16 09:00:00 AM,11.722,2.0,2.85,,,,,
1229,05/16/16 03:00:00 PM,14.517,2.0,2.87,,,,,
1230,05/16/16 09:00:00 PM,6.370,0.0,2.85,,,,,
1231,05/17/16 03:00:00 AM,5.860,0.0,2.83,,,,,
1232,05/17/16 09:00:00 AM,15.282,17.0,2.85,,,,,
1233,05/17/16 03:00:00 PM,21.187,0.0,2.89,,,,,
1234,05/17/16 09:00:00 PM,8.978,0.0,2.87,,,,,
1235,05/18/16 03:00:00 AM,5.655,0.0,2.85,,,,,
1236,05/18/16 09:00:00 AM,18.045,14.0,2.87,,,,,
1237,05/18/16 03:00:00 PM,21.473,2.0,2.89,,,,,
1238,05/18/16 09:00:00 PM,10.357,0.0,2.85,,,,,
1239,05/19/16 03:00:00 AM,6.268,0.0,2.87,,,,,
1240,05/19/16 09:00:00 AM,6.877,0.0,2.87,,,,,
1241,05/19/16 03:00:00 PM,7.582,0.0,2.87,,,,,
1242,05/19/16 09:00:00 PM,2.730,0.0,2.85,,,,,
1243,05/20/16 03:00:00 AM,2.088,0.0,2.83,,,,,
1244,05/20/16 09:00:00 AM,9.768,2.0,2.85,,,,,
1245,05/20/16 03:00:00 PM,10.063,0.0,2.85,,,,,
1246,05/20/16 09:00:00 PM,5.037,0.0,2.83,,,,,
1247,05/21/16 03:00:00 AM,4.415,0.0,2.85,,,,,
1248,05/21/16 09:00:00 AM,4.623,0.0,2.85,,,,,
1249,05/21/16 03:00:00 PM,6.978,1.0,2.85,,,,,
1250,05/21/16 09:00:00 PM,4.727,0.0,2.85,,,,,
1251,05/22/16 03:00:00 AM,2.624,0.0,2.83,,,,,
1252,05/22/16 09:00:00 AM,7.179,0.0,2.83,,,,,
1253,05/22/16 03:00:00 PM,9.866,0.0,2.85,,,,,
1254,05/22/16 09:00:00 PM,5.757,0.0,2.83,,,,,
1255,05/23/16 03:00:00 AM,4.623,0.0,2.83,,,,,
1256,05/23/16 09:00:00 AM,13.365,1.0,2.85,,,,,
1257,05/23/16 03:00:00 PM,12.980,1.0,2.85,,,,,
1258,05/23/16 09:00:00 PM,7.983,0.0,2.85,,,,,
1259,05/24/16 03:00:00 AM,5.860,0.0,2.83,,,,,
1260,05/24/16 09:00:00 AM,12.883,2.0,2.85,,,,,
1261,05/24/16 03:00:00 PM,14.421,0.0,2.85,,,,,
1262,05/24/16 09:00:00 PM,8.082,0.0,2.85,,,,,
1263,05/25/16 03:00:00 AM,6.978,0.0,2.83,,,,,
1264,05/25/16 09:00:00 AM,9.472,0.0,2.85,,,,,
1265,05/25/16 03:00:00 PM,14.996,0.0,2.85,,,,,
1266,05/25/16 09:00:00 PM,6.877,0.0,2.83,,,,,
1267,05/26/16 03:00:00 AM,6.471,0.0,2.83,,,,,
1268,05/26/16 09:00:00 AM,10.651,0.0,2.85,,,,,
1269,05/26/16 03:00:00 PM,13.076,0.0,2.85,,,,,
1270,05/26/16 09:00:00 PM,6.370,0.0,2.83,,,,,
1271,05/27/16 03:00:00 AM,3.893,0.0,2.83,,,,,
1272,05/27/16 09:00:00 AM,12.594,3.0,2.85,,,,,
1273,05/27/16 03:00:00 PM,14.709,1.0,2.85,,,,,
1274,05/27/16 09:00:00 PM,3.578,0.0,2.83,,,,,
1275,05/28/16 03:00:00 AM,0.674,0.0,2.81,,,,,
1276,05/28/16 09:00:00 AM,17.189,1.0,2.85,,,,,
1277,05/28/16 03:00:00 PM,19.662,0.0,2.87,,,,,
1278,05/28/16 09:00:00 PM,6.268,0.0,2.85,,,,,
1279,05/29/16 03:00:00 AM,3.893,0.0,2.85,,,,,
1280,05/29/16 09:00:00 AM,17.189,4.0,2.87,,,,,
1281,05/29/16 03:00:00 PM,17.950,1.0,2.87,,,,,
1282,05/29/16 09:00:00 PM,5.655,0.0,2.85,,,,,
1283,05/30/16 03:00:00 AM,2.943,0.0,2.85,,,,,
1284,05/30/16 09:00:00 AM,20.519,2.0,2.87,,,,,
1285,05/30/16 03:00:00 PM,23.196,1.0,2.91,,,,,
1286,05/30/16 09:00:00 PM,8.978,0.0,2.87,,,,,
1287,05/31/16 03:00:00 AM,5.757,0.0,2.85,,,,,
1288,05/31/16 09:00:00 AM,26.488,2.0,2.89,,,,,
1289,05/31/16 03:00:00 PM,23.004,0.0,2.91,,,,,
1290,05/31/16 09:00:00 PM,10.846,0.0,2.87,,,,,
1291,06/01/16 03:00:00 AM,8.182,0.0,2.87,,,,,
1292,06/01/16 09:00:00 AM,27.567,3.0,2.89,,,,,
1293,06/01/16 03:00:00 PM,23.196,0.0,2.91,,,,,
1294,06/01/16 09:00:00 PM,11.528,0.0,2.87,,,,,
1295,06/02/16 03:00:00 AM,8.481,0.0,2.87,,,,,
1296,06/02/16 09:00:00 AM,13.942,0.0,2.87,,,,,
1297,06/02/16 03:00:00 PM,20.519,2.0,2.87,,,,,
1298,06/02/16 09:00:00 PM,9.768,0.0,2.85,,,,,
1299,06/03/16 03:00:00 AM,7.481,0.0,2.87,,,,,
1300,06/03/16 09:00:00 AM,29.352,5.0,2.91,,,,,
1301,06/03/16 03:00:00 PM,25.125,0.0,2.91,,,,,
1302,06/03/16 09:00:00 PM,13.846,0.0,2.89,,,,,
1303,06/04/16 03:00:00 AM,10.651,0.0,2.85,,,,,
1304,06/04/16 09:00:00 AM,32.086,8.0,2.91,,,,,
1305,06/04/16 03:00:00 PM,28.357,2.0,2.93,,,,,
1306,06/04/16 09:00:00 PM,16.713,0.0,2.89,,,,,
1307,06/05/16 03:00:00 AM,13.654,0.0,2.89,,,,,
1308,06/05/16 09:00:00 AM,33.430,9.0,2.91,,,,,
1309,06/05/16 03:00:00 PM,31.472,3.0,2.93,,,,,
1310,06/05/16 09:00:00 PM,17.094,0.0,2.89,,,,,
1311,06/06/16 03:00:00 AM,12.883,0.0,2.87,,,,,
1312,06/06/16 09:00:00 AM,32.807,10.0,2.91,,,,,
1313,06/06/16 03:00:00 PM,27.468,0.0,2.93,,,,,
1314,06/06/16 09:00:00 PM,15.091,0.0,2.87,,,,,
1315,06/07/16 03:00:00 AM,12.110,0.0,2.87,,,,,
1316,06/07/16 09:00:00 AM,31.676,11.0,2.91,,,,,
1317,06/07/16 03:00:00 PM,27.075,0.0,2.93,,,,,
1318,06/07/16 09:00:00 PM,14.709,0.0,2.89,,,,,
1319,06/08/16 03:00:00 AM,10.161,0.0,2.85,,,,,
1320,06/08/16 09:00:00 AM,23.581,2.0,2.91,,,,,
1321,06/08/16 03:00:00 PM,23.773,1.0,2.91,,,,,
1322,06/08/16 09:00:00 PM,10.161,0.0,2.85,,,,,
1323,06/09/16 03:00:00 AM,9.965,0.0,2.85,,,,,
1324,06/09/16 09:00:00 AM,23.292,5.0,2.91,,,,,
1325,06/09/16 03:00:00 PM,22.908,3.0,2.91,,,,,
1326,06/09/16 09:00:00 PM,10.063,0.0,2.85,,,,,
1327,06/10/16 03:00:00 AM,7.179,0.0,2.87,,,,,
1328,06/10/16 09:00:00 AM,14.613,16.0,2.87,,,,,
1329,06/10/16 03:00:00 PM,14.230,0.0,2.87,,,,,
1330,06/10/16 09:00:00 PM,7.481,0.0,2.85,,,,,
1331,06/11/16 03:00:00 AM,6.064,0.0,2.85,,,,,
1332,06/11/16 09:00:00 AM,14.230,5.0,2.87,,,,,
1333,06/11/16 03:00:00 PM,17.665,0.0,2.87,,,,,
1334,06/11/16 09:00:00 PM,6.573,0.0,2.85,,,,,
1335,06/12/16 03:00:00 AM,3.578,0.0,2.85,,,,,
1336,06/12/16 09:00:00 AM,26.879,16.0,2.89,,,,,
1337,06/12/16 03:00:00 PM,20.901,0.0,2.89,,,,,
1338,06/12/16 09:00:00 PM,10.455,0.0,2.85,,,,,
1339,06/13/16 03:00:00 AM,5.655,0.0,2.85,,,,,
1340,06/13/16 09:00:00 AM,20.234,1.0,2.87,,,,,
1341,06/13/16 03:00:00 PM,19.853,1.0,2.87,,,,,
1342,06/13/16 09:00:00 PM,8.481,0.0,2.87,,,,,
1343,06/14/16 03:00:00 AM,3.049,0.0,2.85,,,,,
1344,06/14/16 09:00:00 AM,2.943,0.0,2.83,,,,,
1345,06/14/16 03:00:00 PM,2.517,0.0,2.83,,,,,
1346,06/14/16 09:00:00 PM,1.980,0.0,2.83,,,,,
1347,06/15/16 03:00:00 AM,1.980,0.0,2.81,,,,,
1348,06/15/16 09:00:00 AM,5.141,0.0,2.81,,,,,
1349,06/15/16 03:00:00 PM,11.916,0.0,2.85,,,,,
1350,06/15/16 09:00:00 PM,1.872,0.0,2.81,,,,,
1351,06/16/16 03:00:00 AM,2.517,0.0,2.81,,,,,
1352,06/16/16 09:00:00 AM,17.950,15.0,2.85,,,,,
1353,06/16/16 03:00:00 PM,14.230,0.0,2.85,,,,,
1354,06/16/16 09:00:00 PM,7.682,0.0,2.83,,,,,
1355,06/17/16 03:00:00 AM,4.727,0.0,2.83,,,,,
1356,06/17/16 09:00:00 AM,8.382,0.0,2.83,,,,,
1357,06/17/16 03:00:00 PM,15.473,1.0,2.83,,,,,
1358,06/17/16 09:00:00 PM,7.782,0.0,2.83,,,,,
1359,06/18/16 03:00:00 AM,6.268,0.0,2.83,,,,,
1360,06/18/16 09:00:00 AM,6.268,0.0,2.81,,,,,
1361,06/18/16 03:00:00 PM,13.750,0.0,2.85,,,,,
1362,06/18/16 09:00:00 PM,3.788,0.0,2.81,,,,,
1363,06/19/16 03:00:00 AM,1.872,0.0,2.81,,,,,
1364,06/19/16 09:00:00 AM,21.282,7.0,2.85,,,,,
1365,06/19/16 03:00:00 PM,20.234,1.0,2.85,,,,,
1366,06/19/16 09:00:00 PM,9.768,0.0,2.83,,,,,
1367,06/20/16 03:00:00 AM,6.268,0.0,2.83,,,,,
1368,06/20/16 09:00:00 AM,27.173,6.0,2.87,,,,,
1369,06/20/16 03:00:00 PM,20.234,0.0,2.87,,,,,
1370,06/20/16 09:00:00 PM,8.382,0.0,2.87,,,,,
1371,06/21/16 03:00:00 AM,4.623,0.0,2.85,,,,,
1372,06/21/16 09:00:00 AM,28.258,18.0,2.89,,,,,
1373,06/21/16 03:00:00 PM,20.805,0.0,2.89,,,,,
1374,06/21/16 09:00:00 PM,9.373,0.0,2.87,,,,,
1375,06/22/16 03:00:00 AM,5.962,0.0,2.85,,,,,
1376,06/22/16 09:00:00 AM,27.370,16.0,2.89,,,,,
1377,06/22/16 03:00:00 PM,21.091,0.0,2.89,,,,,
1378,06/22/16 09:00:00 PM,9.965,0.0,2.85,,,,,
1379,06/23/16 03:00:00 AM,8.581,0.0,2.87,,,,,
1380,06/23/16 09:00:00 AM,13.269,0.0,2.87,,,,,
1381,06/23/16 03:00:00 PM,22.046,0.0,2.89,,,,,
1382,06/23/16 09:00:00 PM,10.357,0.0,2.85,,,,,
1383,06/24/16 03:00:00 AM,7.582,0.0,2.85,,,,,
1384,06/24/16 09:00:00 AM,11.528,0.0,2.85,,,,,
1385,06/24/16 03:00:00 PM,15.091,0.0,2.85,,,,,
1386,06/24/16 09:00:00 PM,6.064,0.0,2.83,,,,,
1387,06/25/16 03:00:00 AM,3.683,0.0,2.83,,,,,
1388,06/25/16 09:00:00 AM,27.370,15.0,2.89,,,,,
1389,06/25/16 03:00:00 PM,20.996,0.0,2.89,,,,,
1390,06/25/16 09:00:00 PM,10.651,0.0,2.85,,,,,
1391,06/26/16 03:00:00 AM,7.782,0.0,2.87,,,,,
1392,06/26/16 09:00:00 AM,30.760,14.0,2.89,,,,,
1393,06/26/16 03:00:00 PM,23.677,0.0,2.91,,,,,
1394,06/26/16 09:00:00 PM,13.173,0.0,2.87,,,,,
1395,06/27/16 03:00:00 AM,9.669,0.0,2.85,,,,,
1396,06/27/16 09:00:00 AM,31.574,15.0,2.89,,,,,
1397,06/27/16 03:00:00 PM,23.484,0.0,2.91,,,,,
1398,06/27/16 09:00:00 PM,12.497,0.0,2.87,,,,,
1399,06/28/16 03:00:00 AM,9.373,0.0,2.87,,,,,
1400,06/28/16 09:00:00 AM,31.166,16.0,2.89,,,,,
1401,06/28/16 03:00:00 PM,23.581,0.0,2.91,,,,,
1402,06/28/16 09:00:00 PM,12.110,0.0,2.87,,,,,
1403,06/29/16 03:00:00 AM,8.182,0.0,2.87,,,,,
1404,06/29/16 09:00:00 AM,29.953,16.0,2.89,,,,,
1405,06/29/16 03:00:00 PM,22.525,0.0,2.91,,,,,
1406,06/29/16 06:16:56 PM,,,,Logged,,,,
1407,06/29/16 06:16:57 PM,,,,,Logged,,,
1408,06/29/16 06:17:03 PM,,,,Logged,,,,
1409,06/29/16 07:43:52 PM,,,,,Logged,,,
1410,06/29/16 07:48:13 PM,,,,Logged,,Logged,,
1411,06/29/16 07:48:23 PM,,,,,,Logged,,
1412,06/29/16 07:49:27 PM,,,,,,,Logged,Logged
