"Plot Title: 10169147"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Bad Battery","Good Battery","Coupler Attached","Stopped","End Of File"
1203,03/20/18 03:00:00 AM,0.121,0.0,2.79,,,,,
1204,03/20/18 09:00:00 AM,0.121,0.0,2.79,,,,,
1205,03/20/18 03:00:00 PM,0.121,0.0,2.79,,,,,
1206,03/20/18 09:00:00 PM,0.121,0.0,2.79,,,,,
1207,03/21/18 03:00:00 AM,0.121,0.0,2.79,,,,,
1208,03/21/18 09:00:00 AM,0.121,0.0,2.79,,,,,
1209,03/21/18 03:00:00 PM,0.121,0.0,2.79,,,,,
1210,03/21/18 09:00:00 PM,0.121,0.0,2.79,,,,,
1211,03/22/18 03:00:00 AM,0.121,0.0,2.77,,,,,
1212,03/22/18 09:00:00 AM,0.121,0.0,2.79,,,,,
1213,03/22/18 03:00:00 PM,0.121,0.0,2.79,,,,,
1214,03/22/18 09:00:00 PM,0.121,0.0,2.79,,,,,
1215,03/23/18 03:00:00 AM,0.121,0.0,2.79,,,,,
1216,03/23/18 09:00:00 AM,0.121,0.0,2.79,,,,,
1217,03/23/18 03:00:00 PM,0.121,0.0,2.79,,,,,
1218,03/23/18 09:00:00 PM,0.121,0.0,2.79,,,,,
1219,03/24/18 03:00:00 AM,0.121,0.0,2.79,,,,,
1220,03/24/18 09:00:00 AM,0.121,0.0,2.79,,,,,
1221,03/24/18 03:00:00 PM,0.121,0.0,2.79,,,,,
1222,03/24/18 09:00:00 PM,0.121,0.0,2.79,,,,,
1223,03/25/18 03:00:00 AM,0.121,0.0,2.79,,,,,
1224,03/25/18 09:00:00 AM,0.121,0.0,2.79,,,,,
1225,03/25/18 03:00:00 PM,0.121,0.0,2.79,,,,,
1226,03/25/18 09:00:00 PM,0.121,0.0,2.79,,,,,
1227,03/26/18 03:00:00 AM,0.121,0.0,2.79,,,,,
1228,03/26/18 09:00:00 AM,0.121,0.0,2.79,,,,,
1229,03/26/18 03:00:00 PM,0.121,0.0,2.79,,,,,
1230,03/26/18 09:00:00 PM,0.121,0.0,2.79,,,,,
1231,03/27/18 03:00:00 AM,0.121,0.0,2.79,,,,,
1232,03/27/18 09:00:00 AM,0.121,0.0,2.79,,,,,
1233,03/27/18 03:00:00 PM,0.121,0.0,2.79,,,,,
1234,03/27/18 09:00:00 PM,0.121,0.0,2.79,,,,,
1235,03/28/18 03:00:00 AM,0.121,0.0,2.79,,,,,
1236,03/28/18 09:00:00 AM,0.121,0.0,2.79,,,,,
1237,03/28/18 03:00:00 PM,0.121,0.0,2.79,,,,,
1238,03/28/18 09:00:00 PM,0.121,0.0,2.79,,,,,
1239,03/29/18 03:00:00 AM,0.121,0.0,2.79,,,,,
1240,03/29/18 09:00:00 AM,0.121,0.0,2.79,,,,,
1241,03/29/18 03:00:00 PM,0.121,0.0,2.79,,,,,
1242,03/29/18 09:00:00 PM,0.121,0.0,2.79,,,,,
1243,03/30/18 03:00:00 AM,0.121,0.0,2.79,,,,,
1244,03/30/18 09:00:00 AM,0.121,0.0,2.79,,,,,
1245,03/30/18 03:00:00 PM,0.121,0.0,2.79,,,,,
1246,03/30/18 09:00:00 PM,0.121,0.0,2.79,,,,,
1247,03/31/18 03:00:00 AM,0.121,0.0,2.79,,,,,
1248,03/31/18 09:00:00 AM,0.121,1.0,2.79,,,,,
1249,03/31/18 03:00:00 PM,0.121,3.0,2.79,,,,,
1250,03/31/18 09:00:00 PM,0.121,0.0,2.79,,,,,
1251,04/01/18 03:00:00 AM,0.121,0.0,2.79,,,,,
1252,04/01/18 09:00:00 AM,0.121,4.0,2.79,,,,,
1253,04/01/18 03:00:00 PM,0.121,0.0,2.79,,,,,
1254,04/01/18 09:00:00 PM,0.121,0.0,2.79,,,,,
1255,04/02/18 03:00:00 AM,0.121,0.0,2.79,,,,,
1256,04/02/18 09:00:00 AM,0.121,1.0,2.79,,,,,
1257,04/02/18 03:00:00 PM,0.121,5.0,2.79,,,,,
1258,04/02/18 09:00:00 PM,0.010,0.0,2.79,,,,,
1259,04/03/18 03:00:00 AM,0.010,0.0,2.77,,,,,
1260,04/03/18 09:00:00 AM,0.010,1.0,2.79,,,,,
1261,04/03/18 03:00:00 PM,0.121,5.0,2.79,,,,,
1262,04/03/18 09:00:00 PM,0.121,0.0,2.79,,,,,
1263,04/04/18 03:00:00 AM,0.121,0.0,2.79,,,,,
1264,04/04/18 09:00:00 AM,0.121,10.0,2.79,,,,,
1265,04/04/18 03:00:00 PM,0.232,23.0,2.79,,,,,
1266,04/04/18 09:00:00 PM,0.121,0.0,2.79,,,,,
1267,04/05/18 03:00:00 AM,0.232,0.0,2.79,,,,,
1268,04/05/18 09:00:00 AM,1.764,128.0,2.79,,,,,
1269,04/05/18 03:00:00 PM,3.893,66.0,2.81,,,,,
1270,04/05/18 09:00:00 PM,3.998,0.0,2.81,,,,,
1271,04/06/18 03:00:00 AM,3.893,0.0,2.81,,,,,
1272,04/06/18 09:00:00 AM,4.623,160.0,2.83,,,,,
1273,04/06/18 03:00:00 PM,7.481,256.0,2.83,,,,,
1274,04/06/18 09:00:00 PM,5.141,0.0,2.81,,,,,
1275,04/07/18 03:00:00 AM,6.370,0.0,2.83,,,,,
1276,04/07/18 09:00:00 AM,4.207,124.0,2.83,,,,,
1277,04/07/18 03:00:00 PM,2.730,58.0,2.81,,,,,
1278,04/07/18 09:00:00 PM,0.563,0.0,2.79,,,,,
1279,04/08/18 03:00:00 AM,0.232,0.0,2.79,,,,,
1280,04/08/18 09:00:00 AM,0.121,17.0,2.79,,,,,
1281,04/08/18 03:00:00 PM,0.232,32.0,2.79,,,,,
1282,04/08/18 09:00:00 PM,0.121,0.0,2.79,,,,,
1283,04/09/18 03:00:00 AM,0.121,0.0,2.79,,,,,
1284,04/09/18 09:00:00 AM,0.232,36.0,2.79,,,,,
1285,04/09/18 03:00:00 PM,7.582,352.0,2.83,,,,,
1286,04/09/18 09:00:00 PM,6.370,0.0,2.83,,,,,
1287,04/10/18 03:00:00 AM,6.573,0.0,2.83,,,,,
1288,04/10/18 09:00:00 AM,5.037,29.0,2.81,,,,,
1289,04/10/18 03:00:00 PM,5.552,176.0,2.83,,,,,
1290,04/10/18 09:00:00 PM,3.367,0.0,2.83,,,,,
1291,04/11/18 03:00:00 AM,1.764,0.0,2.81,,,,,
1292,04/11/18 09:00:00 AM,2.195,192.0,2.81,,,,,
1293,04/11/18 03:00:00 PM,3.367,67.0,2.83,,,,,
1294,04/11/18 09:00:00 PM,0.010,0.0,2.79,,,,,
1295,04/12/18 03:00:00 AM,0.121,0.0,2.79,,,,,
1296,04/12/18 09:00:00 AM,0.121,2.0,2.79,,,,,
1297,04/12/18 03:00:00 PM,0.232,2.0,2.79,,,,,
1298,04/12/18 09:00:00 PM,0.232,0.0,2.79,,,,,
1299,04/13/18 03:00:00 AM,0.232,0.0,2.79,,,,,
1300,04/13/18 09:00:00 AM,0.232,1.0,2.79,,,,,
1301,04/13/18 03:00:00 PM,0.121,4.0,2.79,,,,,
1302,04/13/18 09:00:00 PM,0.121,0.0,2.79,,,,,
1303,04/14/18 03:00:00 AM,0.121,0.0,2.79,,,,,
1304,04/14/18 09:00:00 AM,0.121,16.0,2.79,,,,,
1305,04/14/18 03:00:00 PM,0.121,10.0,2.79,,,,,
1306,04/14/18 09:00:00 PM,0.121,0.0,2.79,,,,,
1307,04/15/18 03:00:00 AM,0.121,0.0,2.79,,,,,
1308,04/15/18 09:00:00 AM,0.121,10.0,2.79,,,,,
1309,04/15/18 03:00:00 PM,0.232,24.0,2.79,,,,,
1310,04/15/18 09:00:00 PM,0.121,0.0,2.79,,,,,
1311,04/16/18 03:00:00 AM,0.010,0.0,2.79,,,,,
1312,04/16/18 09:00:00 AM,0.010,9.0,2.79,,,,,
1313,04/16/18 03:00:00 PM,0.121,8.0,2.79,,,,,
1314,04/16/18 09:00:00 PM,0.121,0.0,2.79,,,,,
1315,04/17/18 03:00:00 AM,0.010,0.0,2.79,,,,,
1316,04/17/18 09:00:00 AM,0.121,4.0,2.79,,,,,
1317,04/17/18 03:00:00 PM,0.121,11.0,2.79,,,,,
1318,04/17/18 09:00:00 PM,0.121,0.0,2.79,,,,,
1319,04/18/18 03:00:00 AM,0.121,0.0,2.79,,,,,
1320,04/18/18 09:00:00 AM,0.121,7.0,2.79,,,,,
1321,04/18/18 03:00:00 PM,0.121,3.0,2.79,,,,,
1322,04/18/18 09:00:00 PM,0.121,0.0,2.79,,,,,
1323,04/19/18 03:00:00 AM,0.121,0.0,2.79,,,,,
1324,04/19/18 09:00:00 AM,0.232,2.0,2.79,,,,,
1325,04/19/18 03:00:00 PM,0.232,14.0,2.79,,,,,
1326,04/19/18 09:00:00 PM,0.121,0.0,2.79,,,,,
1327,04/20/18 03:00:00 AM,0.121,0.0,2.79,,,,,
1328,04/20/18 09:00:00 AM,0.232,12.0,2.79,,,,,
1329,04/20/18 03:00:00 PM,0.343,34.0,2.79,,,,,
1330,04/20/18 09:00:00 PM,1.003,0.0,2.79,,,,,
1331,04/21/18 03:00:00 AM,0.784,0.0,2.79,,,,,
1332,04/21/18 09:00:00 AM,1.548,168.0,2.79,,,,,
1333,04/21/18 03:00:00 PM,5.037,384.0,2.81,,,,,
1334,04/21/18 09:00:00 PM,1.980,0.0,2.81,,,,,
1335,04/22/18 03:00:00 AM,1.003,0.0,2.79,,,,,
1336,04/22/18 09:00:00 AM,1.330,136.0,2.79,,,,,
1337,04/22/18 03:00:00 PM,6.877,368.0,2.83,,,,,
1338,04/22/18 09:00:00 PM,2.943,0.0,2.81,,,,,
1339,04/23/18 03:00:00 AM,2.088,0.0,2.81,,,,,
1340,04/23/18 09:00:00 AM,3.683,160.0,2.83,,,,,
1341,04/23/18 03:00:00 PM,9.571,384.0,2.85,,,,,
1342,04/23/18 09:00:00 PM,5.552,0.0,2.81,,,,,
1343,04/24/18 03:00:00 AM,5.244,0.0,2.81,,,,,
1344,04/24/18 09:00:00 AM,6.064,160.0,2.83,,,,,
1345,04/24/18 03:00:00 PM,12.787,352.0,2.85,,,,,
1346,04/24/18 09:00:00 PM,8.581,0.0,2.85,,,,,
1347,04/25/18 03:00:00 AM,8.382,0.0,2.85,,,,,
1348,04/25/18 09:00:00 AM,9.669,152.0,2.85,,,,,
1349,04/25/18 03:00:00 PM,16.903,384.0,2.87,,,,,
1350,04/25/18 09:00:00 PM,10.357,0.0,2.85,,,,,
1351,04/26/18 03:00:00 AM,9.275,0.0,2.87,,,,,
1352,04/26/18 09:00:00 AM,11.041,152.0,2.85,,,,,
1353,04/26/18 03:00:00 PM,18.996,400.0,2.89,,,,,
1354,04/26/18 09:00:00 PM,11.041,0.0,2.85,,,,,
1355,04/27/18 03:00:00 AM,7.481,0.0,2.85,,,,,
1356,04/27/18 09:00:00 AM,5.141,82.0,2.83,,,,,
1357,04/27/18 03:00:00 PM,3.683,38.0,2.83,,,,,
1358,04/27/18 09:00:00 PM,3.683,0.0,2.83,,,,,
1359,04/28/18 03:00:00 AM,2.837,0.0,2.83,,,,,
1360,04/28/18 09:00:00 AM,3.893,248.0,2.83,,,,,
1361,04/28/18 03:00:00 PM,4.415,496.0,2.85,,,,,
1362,04/28/18 09:00:00 PM,3.155,0.0,2.83,,,,,
1363,04/29/18 03:00:00 AM,1.764,0.0,2.81,,,,,
1364,04/29/18 09:00:00 AM,2.943,272.0,2.83,,,,,
1365,04/29/18 03:00:00 PM,5.141,144.0,2.83,,,,,
1366,04/29/18 09:00:00 PM,2.517,0.0,2.83,,,,,
1367,04/30/18 03:00:00 AM,1.112,0.0,2.81,,,,,
1368,04/30/18 09:00:00 AM,0.893,112.0,2.81,,,,,
1369,04/30/18 03:00:00 PM,2.624,384.0,2.81,,,,,
1370,04/30/18 09:00:00 PM,1.439,0.0,2.81,,,,,
1371,05/01/18 03:00:00 AM,0.784,0.0,2.81,,,,,
1372,05/01/18 09:00:00 AM,1.656,86.0,2.81,,,,,
1373,05/01/18 03:00:00 PM,4.415,224.0,2.83,,,,,
1374,05/01/18 09:00:00 PM,3.367,0.0,2.83,,,,,
1375,05/02/18 03:00:00 AM,2.410,0.0,2.81,,,,,
1376,05/02/18 09:00:00 AM,4.415,144.0,2.83,,,,,
1377,05/02/18 03:00:00 PM,11.431,416.0,2.85,,,,,
1378,05/02/18 09:00:00 PM,8.282,0.0,2.85,,,,,
1379,05/03/18 03:00:00 AM,7.381,0.0,2.85,,,,,
1380,05/03/18 09:00:00 AM,8.182,152.0,2.85,,,,,
1381,05/03/18 03:00:00 PM,13.365,400.0,2.85,,,,,
1382,05/03/18 09:00:00 PM,9.571,0.0,2.87,,,,,
1383,05/04/18 03:00:00 AM,7.381,0.0,2.85,,,,,
1384,05/04/18 09:00:00 AM,9.176,208.0,2.87,,,,,
1385,05/04/18 03:00:00 PM,13.173,416.0,2.85,,,,,
1386,05/04/18 09:00:00 PM,9.176,0.0,2.87,,,,,
1387,05/05/18 03:00:00 AM,8.382,0.0,2.85,,,,,
1388,05/05/18 09:00:00 AM,10.748,248.0,2.85,,,,,
1389,05/05/18 03:00:00 PM,14.421,240.0,2.87,,,,,
1390,05/05/18 09:00:00 PM,11.334,0.0,2.85,,,,,
1391,05/06/18 03:00:00 AM,9.275,0.0,2.87,,,,,
1392,05/06/18 09:00:00 AM,10.455,272.0,2.85,,,,,
1393,05/06/18 03:00:00 PM,13.461,368.0,2.87,,,,,
1394,05/06/18 09:00:00 PM,8.879,0.0,2.87,,,,,
1395,05/07/18 03:00:00 AM,6.674,0.0,2.85,,,,,
1396,05/07/18 09:00:00 AM,8.481,152.0,2.87,,,,,
1397,05/07/18 03:00:00 PM,16.046,352.0,2.87,,,,,
1398,05/07/18 09:00:00 PM,11.625,0.0,2.85,,,,,
1399,05/08/18 03:00:00 AM,10.259,0.0,2.85,,,,,
1400,05/08/18 09:00:00 AM,12.883,224.0,2.85,,,,,
1401,05/08/18 03:00:00 PM,13.173,76.0,2.87,,,,,
1402,05/08/18 09:00:00 PM,10.944,0.0,2.85,,,,,
1403,05/09/18 03:00:00 AM,7.782,0.0,2.85,,,,,
1404,05/09/18 09:00:00 AM,7.682,352.0,2.85,,,,,
1405,05/09/18 03:00:00 PM,9.571,176.0,2.87,,,,,
1406,05/09/18 09:00:00 PM,7.682,0.0,2.85,,,,,
1407,05/10/18 03:00:00 AM,5.757,0.0,2.83,,,,,
1408,05/10/18 09:00:00 AM,5.244,176.0,2.83,,,,,
1409,05/10/18 03:00:00 PM,5.655,304.0,2.83,,,,,
1410,05/10/18 09:00:00 PM,4.102,0.0,2.85,,,,,
1411,05/11/18 03:00:00 AM,2.837,0.0,2.83,,,,,
1412,05/11/18 09:00:00 AM,3.578,128.0,2.83,,,,,
1413,05/11/18 03:00:00 PM,5.757,272.0,2.83,,,,,
1414,05/11/18 09:00:00 PM,5.347,0.0,2.83,,,,,
1415,05/12/18 03:00:00 AM,4.623,0.0,2.85,,,,,
1416,05/12/18 09:00:00 AM,6.775,176.0,2.85,,,,,
1417,05/12/18 03:00:00 PM,13.461,416.0,2.85,,,,,
1418,05/12/18 09:00:00 PM,10.553,0.0,2.85,,,,,
1419,05/13/18 03:00:00 AM,8.779,0.0,2.87,,,,,
1420,05/13/18 09:00:00 AM,10.259,160.0,2.85,,,,,
1421,05/13/18 03:00:00 PM,16.618,384.0,2.87,,,,,
1422,05/13/18 09:00:00 PM,12.883,0.0,2.85,,,,,
1423,05/14/18 03:00:00 AM,10.748,0.0,2.85,,,,,
1424,05/14/18 09:00:00 AM,12.401,160.0,2.85,,,,,
1425,05/14/18 03:00:00 PM,18.331,416.0,2.87,,,,,
1426,05/14/18 09:00:00 PM,14.230,0.0,2.87,,,,,
1427,05/15/18 03:00:00 AM,11.625,0.0,2.85,,,,,
1428,05/15/18 09:00:00 AM,13.076,200.0,2.87,,,,,
1429,05/15/18 03:00:00 PM,17.665,384.0,2.87,,,,,
1430,05/15/18 09:00:00 PM,12.013,0.0,2.85,,,,,
1431,05/16/18 03:00:00 AM,9.373,0.0,2.87,,,,,
1432,05/16/18 09:00:00 AM,8.978,112.0,2.87,,,,,
1433,05/16/18 03:00:00 PM,9.077,60.0,2.87,,,,,
1434,05/16/18 09:00:00 PM,8.182,0.0,2.87,,,,,
1435,05/17/18 03:00:00 AM,7.782,0.0,2.85,,,,,
1436,05/17/18 09:00:00 AM,7.983,192.0,2.85,,,,,
1437,05/17/18 03:00:00 PM,13.365,512.0,2.87,,,,,
1438,05/17/18 09:00:00 PM,9.472,0.0,2.87,,,,,
1439,05/18/18 03:00:00 AM,8.581,0.0,2.87,,,,,
1440,05/18/18 09:00:00 AM,9.077,288.0,2.87,,,,,
1441,05/18/18 03:00:00 PM,12.980,432.0,2.85,,,,,
1442,05/18/18 09:00:00 PM,9.472,0.0,2.87,,,,,
1443,05/19/18 03:00:00 AM,8.282,0.0,2.87,,,,,
1444,05/19/18 09:00:00 AM,8.978,144.0,2.87,,,,,
1445,05/19/18 03:00:00 PM,13.558,608.0,2.87,,,,,
1446,05/19/18 09:00:00 PM,9.373,0.0,2.87,,,,,
1447,05/20/18 03:00:00 AM,7.682,0.0,2.85,,,,,
1448,05/20/18 09:00:00 AM,7.782,168.0,2.85,,,,,
1449,05/20/18 03:00:00 PM,13.269,864.0,2.85,,,,,
1450,05/20/18 09:00:00 PM,8.581,0.0,2.87,,,,,
1451,05/21/18 03:00:00 AM,7.280,0.0,2.85,,,,,
1452,05/21/18 09:00:00 AM,8.382,168.0,2.85,,,,,
1453,05/21/18 03:00:00 PM,15.760,512.0,2.85,,,,,
1454,05/21/18 09:00:00 PM,11.528,0.0,2.85,,,,,
1455,05/22/18 03:00:00 AM,10.651,0.0,2.85,,,,,
1456,05/22/18 09:00:00 AM,13.076,168.0,2.85,,,,,
1457,05/22/18 03:00:00 PM,18.901,896.0,2.89,,,,,
1458,05/22/18 09:00:00 PM,14.421,0.0,2.87,,,,,
1459,05/23/18 03:00:00 AM,12.497,0.0,2.85,,,,,
1460,05/23/18 09:00:00 AM,13.846,126.0,2.87,,,,,
1461,05/23/18 03:00:00 PM,18.521,608.0,2.89,,,,,
1462,05/23/18 09:00:00 PM,13.461,0.0,2.87,,,,,
1463,05/24/18 03:00:00 AM,11.334,0.0,2.85,,,,,
1464,05/24/18 09:00:00 AM,11.722,176.0,2.85,,,,,
1465,05/24/18 03:00:00 PM,15.091,304.0,2.85,,,,,
1466,05/24/18 09:00:00 PM,12.787,0.0,2.87,,,,,
1467,05/25/18 03:00:00 AM,11.431,0.0,2.85,,,,,
1468,05/25/18 09:00:00 AM,10.944,30.0,2.85,,,,,
1469,05/25/18 03:00:00 PM,10.063,114.0,2.85,,,,,
1470,05/25/18 09:00:00 PM,8.382,0.0,2.87,,,,,
1471,05/26/18 03:00:00 AM,5.552,0.0,2.83,,,,,
1472,05/26/18 09:00:00 AM,5.655,336.0,2.83,,,,,
1473,05/26/18 03:00:00 PM,8.082,224.0,2.85,,,,,
1474,05/26/18 09:00:00 PM,6.471,0.0,2.85,,,,,
1475,05/27/18 03:00:00 AM,5.450,0.0,2.83,,,,,
1476,05/27/18 09:00:00 AM,7.381,168.0,2.85,,,,,
1477,05/27/18 03:00:00 PM,15.951,1536.0,2.85,,,,,
1478,05/27/18 09:00:00 PM,11.334,0.0,2.85,,,,,
1479,05/28/18 03:00:00 AM,9.472,0.0,2.87,,,,,
1480,05/28/18 09:00:00 AM,10.651,176.0,2.85,,,,,
1481,05/28/18 03:00:00 PM,16.618,2304.0,2.87,,,,,
1482,05/28/18 09:00:00 PM,10.748,0.0,2.85,,,,,
1483,05/29/18 03:00:00 AM,8.481,0.0,2.87,,,,,
1484,05/29/18 09:00:00 AM,8.879,144.0,2.87,,,,,
1485,05/29/18 03:00:00 PM,10.357,232.0,2.85,,,,,
1486,05/29/18 09:00:00 PM,5.860,0.0,2.83,,,,,
1487,05/30/18 03:00:00 AM,3.893,0.0,2.83,,,,,
1488,05/30/18 09:00:00 AM,5.037,192.0,2.83,,,,,
1489,05/30/18 03:00:00 PM,10.748,416.0,2.85,,,,,
1490,05/30/18 09:00:00 PM,6.978,0.0,2.85,,,,,
1491,05/31/18 03:00:00 AM,5.244,0.0,2.83,,,,,
1492,05/31/18 09:00:00 AM,4.311,122.0,2.83,,,,,
1493,05/31/18 03:00:00 PM,6.064,107.0,2.83,,,,,
1494,05/31/18 09:00:00 PM,4.415,0.0,2.83,,,,,
1495,06/01/18 03:00:00 AM,3.893,0.0,2.83,,,,,
1496,06/01/18 09:00:00 AM,4.519,176.0,2.83,,,,,
1497,06/01/18 03:00:00 PM,12.013,576.0,2.85,,,,,
1498,06/01/18 09:00:00 PM,9.176,0.0,2.87,,,,,
1499,06/02/18 03:00:00 AM,8.382,0.0,2.85,,,,,
1500,06/02/18 09:00:00 AM,11.139,176.0,2.85,,,,,
1501,06/02/18 03:00:00 PM,18.521,512.0,2.87,,,,,
1502,06/02/18 09:00:00 PM,12.980,0.0,2.85,,,,,
1503,06/03/18 03:00:00 AM,11.236,0.0,2.85,,,,,
1504,06/03/18 09:00:00 AM,13.173,184.0,2.85,,,,,
1505,06/03/18 03:00:00 PM,16.332,464.0,2.87,,,,,
1506,06/03/18 09:00:00 PM,9.965,0.0,2.85,,,,,
1507,06/04/18 03:00:00 AM,7.481,0.0,2.85,,,,,
1508,06/04/18 09:00:00 AM,7.983,192.0,2.85,,,,,
1509,06/04/18 03:00:00 PM,11.139,184.0,2.85,,,,,
1510,06/04/18 09:00:00 PM,7.582,0.0,2.85,,,,,
1511,06/05/18 03:00:00 AM,5.860,0.0,2.83,,,,,
1512,06/05/18 09:00:00 AM,7.582,200.0,2.85,,,,,
1513,06/05/18 03:00:00 PM,14.613,432.0,2.87,,,,,
1514,06/05/18 09:00:00 PM,9.768,0.0,2.85,,,,,
1515,06/06/18 03:00:00 AM,8.481,0.0,2.85,,,,,
1516,06/06/18 09:00:00 AM,11.041,200.0,2.85,,,,,
1517,06/06/18 03:00:00 PM,17.855,416.0,2.87,,,,,
1518,06/06/18 09:00:00 PM,11.625,0.0,2.85,,,,,
1519,06/07/18 03:00:00 AM,8.879,0.0,2.87,,,,,
1520,06/07/18 09:00:00 AM,9.768,232.0,2.85,,,,,
1521,06/07/18 03:00:00 PM,15.378,400.0,2.85,,,,,
1522,06/07/18 09:00:00 PM,9.866,0.0,2.85,,,,,
1523,06/08/18 03:00:00 AM,7.280,0.0,2.85,,,,,
1524,06/08/18 09:00:00 AM,9.768,208.0,2.85,,,,,
1525,06/08/18 03:00:00 PM,14.038,272.0,2.87,,,,,
1526,06/08/18 09:00:00 PM,7.280,0.0,2.85,,,,,
1527,06/09/18 03:00:00 AM,4.727,0.0,2.85,,,,,
1528,06/09/18 09:00:00 AM,4.623,136.0,2.83,,,,,
1529,06/09/18 03:00:00 PM,3.367,64.0,2.83,,,,,
1530,06/09/18 09:00:00 PM,1.330,0.0,2.81,,,,,
1531,06/10/18 03:00:00 AM,1.656,0.0,2.81,,,,,
1532,06/10/18 09:00:00 AM,2.517,121.0,2.81,,,,,
1533,06/10/18 03:00:00 PM,5.962,216.0,2.83,,,,,
1534,06/10/18 09:00:00 PM,4.727,0.0,2.83,,,,,
1535,06/11/18 03:00:00 AM,5.141,0.0,2.81,,,,,
1536,06/11/18 09:00:00 AM,6.573,336.0,2.83,,,,,
1537,06/11/18 03:00:00 PM,11.722,1280.0,2.85,,,,,
1538,06/11/18 09:00:00 PM,9.275,0.0,2.85,,,,,
1539,06/12/18 03:00:00 AM,7.983,0.0,2.85,,,,,
1540,06/12/18 09:00:00 AM,10.553,240.0,2.85,,,,,
1541,06/12/18 03:00:00 PM,17.284,960.0,2.85,,,,,
1542,06/12/18 09:00:00 PM,11.819,0.0,2.85,,,,,
1543,06/13/18 03:00:00 AM,8.382,0.0,2.85,,,,,
1544,06/13/18 09:00:00 AM,8.779,160.0,2.85,,,,,
1545,06/13/18 03:00:00 PM,11.722,320.0,2.85,,,,,
1546,06/13/18 09:00:00 PM,7.882,0.0,2.85,,,,,
1547,06/14/18 03:00:00 AM,6.775,0.0,2.83,,,,,
1548,06/14/18 09:00:00 AM,7.983,176.0,2.85,,,,,
1549,06/14/18 03:00:00 PM,12.787,272.0,2.85,,,,,
1550,06/14/18 09:00:00 PM,8.282,0.0,2.85,,,,,
1551,06/15/18 03:00:00 AM,7.079,0.0,2.83,,,,,
1552,06/15/18 09:00:00 AM,8.082,216.0,2.85,,,,,
1553,06/15/18 03:00:00 PM,12.980,256.0,2.85,,,,,
1554,06/15/18 09:00:00 PM,8.082,0.0,2.85,,,,,
1555,06/16/18 03:00:00 AM,7.280,0.0,2.83,,,,,
1556,06/16/18 09:00:00 AM,7.983,152.0,2.85,,,,,
1557,06/16/18 03:00:00 PM,12.690,128.0,2.85,,,,,
1558,06/16/18 09:00:00 PM,8.182,0.0,2.85,,,,,
1559,06/17/18 03:00:00 AM,8.282,0.0,2.85,,,,,
1560,06/17/18 09:00:00 AM,10.259,192.0,2.85,,,,,
1561,06/17/18 03:00:00 PM,11.625,47.0,2.85,,,,,
1562,06/17/18 09:00:00 PM,10.553,0.0,2.85,,,,,
1563,06/18/18 03:00:00 AM,9.965,0.0,2.85,,,,,
1564,06/18/18 09:00:00 AM,10.846,124.0,2.85,,,,,
1565,06/18/18 03:00:00 PM,15.855,216.0,2.85,,,,,
1566,06/18/18 09:00:00 PM,12.883,0.0,2.85,,,,,
1567,06/19/18 03:00:00 AM,11.528,0.0,2.85,,,,,
1568,06/19/18 09:00:00 AM,12.883,192.0,2.85,,,,,
1569,06/19/18 03:00:00 PM,18.140,79.0,2.87,,,,,
1570,06/19/18 09:00:00 PM,16.141,0.0,2.85,,,,,
1571,06/20/18 03:00:00 AM,14.804,0.0,2.87,,,,,
1572,06/20/18 09:00:00 AM,16.808,208.0,2.87,,,,,
1573,06/20/18 03:00:00 PM,16.999,108.0,2.87,,,,,
1574,06/20/18 09:00:00 PM,11.528,0.0,2.85,,,,,
1575,06/21/18 03:00:00 AM,11.625,0.0,2.85,,,,,
1576,06/21/18 09:00:00 AM,12.304,184.0,2.85,,,,,
1577,06/21/18 03:00:00 PM,17.475,576.0,2.87,,,,,
1578,06/21/18 09:00:00 PM,13.076,0.0,2.85,,,,,
1579,06/22/18 03:00:00 AM,10.944,0.0,2.85,,,,,
1580,06/22/18 09:00:00 AM,11.236,176.0,2.85,,,,,
1581,06/22/18 03:00:00 PM,15.855,768.0,2.85,,,,,
1582,06/22/18 09:00:00 PM,11.722,0.0,2.85,,,,,
1583,06/23/18 03:00:00 AM,10.455,0.0,2.85,,,,,
1584,06/23/18 09:00:00 AM,10.455,184.0,2.85,,,,,
1585,06/23/18 03:00:00 PM,16.523,576.0,2.87,,,,,
1586,06/23/18 09:00:00 PM,12.980,0.0,2.85,,,,,
1587,06/24/18 03:00:00 AM,11.819,0.0,2.85,,,,,
1588,06/24/18 09:00:00 AM,13.942,176.0,2.87,,,,,
1589,06/24/18 03:00:00 PM,22.908,480.0,2.89,,,,,
1590,06/24/18 09:00:00 PM,16.713,0.0,2.87,,,,,
1591,06/25/18 03:00:00 AM,10.259,0.0,2.85,,,,,
1592,06/25/18 09:00:00 AM,10.259,208.0,2.85,,,,,
1593,06/25/18 03:00:00 PM,15.187,704.0,2.85,,,,,
1594,06/25/18 09:00:00 PM,10.161,0.0,2.85,,,,,
1595,06/26/18 03:00:00 AM,8.581,0.0,2.87,,,,,
1596,06/26/18 09:00:00 AM,9.373,168.0,2.87,,,,,
1597,06/26/18 03:00:00 PM,16.999,608.0,2.87,,,,,
1598,06/26/18 09:00:00 PM,12.304,0.0,2.85,,,,,
1599,06/27/18 03:00:00 AM,10.357,0.0,2.85,,,,,
