"Plot Title: 10166323"
"#","Date Time, GMT-07:00","Temp, °C","Intensity, lum/ft²","Bad Battery","Coupler Attached","Stopped","End Of File"
1411,07/17/18 09:00:00 AM,20.329,432.0,,,,
1412,07/17/18 03:00:00 PM,23.773,256.0,,,,
1413,07/17/18 09:00:00 PM,16.713,0.0,,,,
1414,07/18/18 03:00:00 AM,13.173,0.0,,,,
1415,07/18/18 09:00:00 AM,17.475,432.0,,,,
1416,07/18/18 03:00:00 PM,21.187,248.0,,,,
1417,07/18/18 09:00:00 PM,14.996,0.0,,,,
1418,07/19/18 03:00:00 AM,12.013,0.0,,,,
1419,07/19/18 09:00:00 AM,17.189,432.0,,,,
1420,07/19/18 03:00:00 PM,20.329,240.0,,,,
1421,07/19/18 09:00:00 PM,12.110,0.0,,,,
1422,07/20/18 03:00:00 AM,9.472,0.0,,,,
1423,07/20/18 09:00:00 AM,15.569,432.0,,,,
1424,07/20/18 03:00:00 PM,19.282,248.0,,,,
1425,07/20/18 09:00:00 PM,11.916,0.0,,,,
1426,07/21/18 03:00:00 AM,9.176,0.0,,,,
1427,07/21/18 09:00:00 AM,15.855,768.0,,,,
1428,07/21/18 03:00:00 PM,18.711,256.0,,,,
1429,07/21/18 09:00:00 PM,12.690,0.0,,,,
1430,07/22/18 03:00:00 AM,10.651,0.0,,,,
1431,07/22/18 09:00:00 AM,19.187,992.0,,,,
1432,07/22/18 03:00:00 PM,22.621,272.0,,,,
1433,07/22/18 09:00:00 PM,16.046,0.0,,,,
1434,07/23/18 03:00:00 AM,13.846,0.0,,,,
1435,07/23/18 09:00:00 AM,21.569,672.0,,,,
1436,07/23/18 03:00:00 PM,25.222,512.0,,,,
1437,07/23/18 09:00:00 PM,16.999,0.0,,,,
1438,07/24/18 03:00:00 AM,14.517,0.0,,,,
1439,07/24/18 09:00:00 AM,22.621,512.0,,,,
1440,07/24/18 03:00:00 PM,24.931,256.0,,,,
1441,07/24/18 09:00:00 PM,17.855,0.0,,,,
1442,07/25/18 03:00:00 AM,15.473,0.0,,,,
1443,07/25/18 09:00:00 AM,23.581,512.0,,,,
1444,07/25/18 03:00:00 PM,25.416,256.0,,,,
1445,07/25/18 09:00:00 PM,18.045,0.0,,,,
1446,07/26/18 03:00:00 AM,15.187,0.0,,,,
1447,07/26/18 09:00:00 AM,24.255,608.0,,,,
1448,07/26/18 03:00:00 PM,25.416,256.0,,,,
1449,07/26/18 09:00:00 PM,17.475,0.0,,,,
1450,07/27/18 03:00:00 AM,14.517,0.0,,,,
1451,07/27/18 09:00:00 AM,24.545,1344.0,,,,
1452,07/27/18 03:00:00 PM,24.351,256.0,,,,
1453,07/27/18 09:00:00 PM,16.808,0.0,,,,
1454,07/28/18 03:00:00 AM,13.750,0.0,,,,
1455,07/28/18 09:00:00 AM,24.448,1728.0,,,,
1456,07/28/18 03:00:00 PM,23.773,256.0,,,,
1457,07/28/18 09:00:00 PM,16.618,0.0,,,,
1458,07/29/18 03:00:00 AM,14.134,0.0,,,,
1459,07/29/18 09:00:00 AM,27.075,1536.0,,,,
1460,07/29/18 03:00:00 PM,26.097,256.0,,,,
1461,07/29/18 09:00:00 PM,18.806,0.0,,,,
1462,07/30/18 03:00:00 AM,16.046,0.0,,,,
1463,07/30/18 09:00:00 AM,21.855,608.0,,,,
1464,07/30/18 03:00:00 PM,25.902,336.0,,,,
1465,07/30/18 09:00:00 PM,17.760,0.0,,,,
1466,07/31/18 03:00:00 AM,14.900,0.0,,,,
1467,07/31/18 09:00:00 AM,24.351,2048.0,,,,
1468,07/31/18 03:00:00 PM,24.351,336.0,,,,
1469,07/31/18 09:00:00 PM,16.808,0.0,,,,
1470,08/01/18 03:00:00 AM,13.365,0.0,,,,
1471,08/01/18 09:00:00 AM,26.195,2176.0,,,,
1472,08/01/18 03:00:00 PM,23.773,256.0,,,,
1473,08/01/18 09:00:00 PM,15.473,0.0,,,,
1474,08/02/18 03:00:00 AM,12.207,0.0,,,,
1475,08/02/18 09:00:00 AM,24.255,960.0,,,,
1476,08/02/18 03:00:00 PM,20.615,256.0,,,,
1477,08/02/18 09:00:00 PM,12.497,0.0,,,,
1478,08/03/18 03:00:00 AM,9.768,0.0,,,,
1479,08/03/18 09:00:00 AM,12.594,496.0,,,,
1480,08/03/18 03:00:00 PM,18.331,352.0,,,,
1481,08/03/18 09:00:00 PM,11.916,0.0,,,,
1482,08/04/18 03:00:00 AM,10.259,0.0,,,,
1483,08/04/18 09:00:00 AM,20.996,608.0,,,,
1484,08/04/18 03:00:00 PM,21.569,432.0,,,,
1485,08/04/18 09:00:00 PM,12.980,0.0,,,,
1486,08/05/18 03:00:00 AM,10.846,0.0,,,,
1487,08/05/18 09:00:00 AM,22.333,608.0,,,,
1488,08/05/18 03:00:00 PM,22.621,352.0,,,,
1489,08/05/18 09:00:00 PM,15.378,0.0,,,,
1490,08/06/18 03:00:00 AM,13.365,0.0,,,,
1491,08/06/18 09:00:00 AM,22.525,432.0,,,,
1492,08/06/18 03:00:00 PM,24.062,304.0,,,,
1493,08/06/18 09:00:00 PM,16.523,0.0,,,,
1494,08/07/18 03:00:00 AM,14.517,0.0,,,,
1495,08/07/18 09:00:00 AM,23.292,608.0,,,,
1496,08/07/18 03:00:00 PM,26.292,336.0,,,,
1497,08/07/18 09:00:00 PM,18.616,0.0,,,,
1498,08/08/18 03:00:00 AM,16.332,0.0,,,,
1499,08/08/18 09:00:00 AM,24.931,576.0,,,,
1500,08/08/18 03:00:00 PM,26.683,304.0,,,,
1501,08/08/18 09:00:00 PM,18.996,0.0,,,,
1502,08/09/18 03:00:00 AM,16.999,0.0,,,,
1503,08/09/18 09:00:00 AM,24.738,480.0,,,,
1504,08/09/18 03:00:00 PM,27.173,320.0,,,,
1505,08/09/18 09:00:00 PM,19.758,0.0,,,,
1506,08/10/18 03:00:00 AM,17.284,0.0,,,,
1507,08/10/18 09:00:00 AM,22.238,432.0,,,,
1508,08/10/18 03:00:00 PM,25.028,256.0,,,,
1509,08/10/18 09:00:00 PM,16.618,0.0,,,,
1510,08/11/18 03:00:00 AM,11.625,0.0,,,,
1511,08/11/18 09:00:00 AM,13.750,176.0,,,,
1512,08/11/18 03:00:00 PM,19.092,288.0,,,,
1513,08/11/18 09:00:00 PM,11.819,0.0,,,,
1514,08/12/18 03:00:00 AM,9.571,0.0,,,,
1515,08/12/18 09:00:00 AM,17.950,224.0,,,,
1516,08/12/18 03:00:00 PM,20.424,232.0,,,,
1517,08/12/18 09:00:00 PM,13.942,0.0,,,,
1518,08/13/18 03:00:00 AM,11.916,0.0,,,,
1519,08/13/18 09:00:00 AM,19.853,272.0,,,,
1520,08/13/18 03:00:00 PM,23.869,256.0,,,,
1521,08/13/18 09:00:00 PM,16.237,0.0,,,,
1522,08/14/18 03:00:00 AM,14.804,0.0,,,,
1523,08/14/18 09:00:00 AM,22.333,272.0,,,,
1524,08/14/18 03:00:00 PM,26.292,288.0,,,,
1525,08/14/18 09:00:00 PM,17.950,0.0,,,,
1526,08/15/18 03:00:00 AM,15.282,0.0,,,,
1527,08/15/18 09:00:00 AM,21.760,304.0,,,,
1528,08/15/18 03:00:00 PM,24.835,464.0,,,,
1529,08/15/18 09:00:00 PM,17.094,0.0,,,,
1530,08/16/18 03:00:00 AM,15.282,0.0,,,,
1531,08/16/18 09:00:00 AM,19.758,288.0,,,,
1532,08/16/18 03:00:00 PM,24.062,304.0,,,,
1533,08/16/18 09:00:00 PM,14.804,0.0,,,,
1534,08/17/18 03:00:00 AM,12.013,0.0,,,,
1535,08/17/18 09:00:00 AM,15.473,248.0,,,,
1536,08/17/18 11:53:54 AM,,,,Logged,,
1537,08/17/18 11:53:56 AM,,,,,Logged,Logged
